id,user,text,rating,likes,app_version,date
51e83a07-a941-43ff-8dab-1800af83fce9,A Google user,best game in 2019-2025,5,0,25.7.1,2025-07-25 22:44:54
2e93e119-2602-4eab-8325-18951831294c,A Google user,bruh...what is this,1,0,24.5.0,2025-07-25 22:18:49
981afa9c-3510-4f73-9cec-0c0ea5f1bb32,A Google user,The best free to game ever,5,0,25.7.1,2025-07-25 19:28:55
eedb8911-f641-4609-a3b8-bd86ba619a75,A Google user,gameplay good but some peple will spawn camp sometimes and there are no ads compared to cop n robbers so good.,5,0,,2025-07-25 19:24:45
5f378776-ab32-48bc-8565-d8b8c4218c62,A Google user,It brings back many child hood memorys playing it here and there but I also think that the game is all p2w and gets annoying when the shooting button won't work but overall it's still great Edit:They fixed the shooting button bug and now it's great again! I do very much recommend this game to whoever is reading this,5,0,,2025-07-25 17:10:51
9767dbaa-066c-4db0-9116-2d9e01458f98,A Google user,this game is amazing,5,0,,2025-07-25 16:09:36
5b9d0004-d9d1-415d-9674-290eb3987eaf,A Google user,my childhood for real,5,0,25.7.1,2025-07-25 14:33:32
45b7986b-bd66-45ab-b13a-f6b9eefe744a,A Google user,"if i could give it something worse than a star i would have gave it -250 it was a great game before they started trying to get an advantage of it now it's just a trash laggy game that has over a million ad in an hour and every update the mythical weapon you have bought for tons of dollars is worthless because they added a stronger and a more expensive one that you have to sell your heart to buy it,a huge dislike",1,1,,2025-07-25 09:57:00
a6ab6e0c-8477-4d40-a65e-a379eaf0eabc,A Google user,I'm a og player I've been wearing this game since 10 years and I still like it bcs it is a nice simple game for mobile,5,0,,2025-07-25 09:55:47
caa55668-f0a1-4344-98b2-f4013a7fd37c,A Google user,hai saya damia pistol game ini meman hebat 😎😎😎😄😄😄,4,0,,2025-07-25 06:55:56
d2ace4d9-734d-4159-9bdf-e2871724c662,A Google user,childhood game fr fr,5,0,25.7.1,2025-07-25 03:36:08
25a81842-ddb8-49f9-8f81-ce7909bf1c04,A Google user,That shows how much pixelgun cares about their players. It's all about the money to them. I've had this game for YEARS and I go dark for a month cuz I can't play with no wifi they ban me. And then Dan says it's cuz I didn't provide proof for who I am... And then permabanned my account. I spend over 3000$ on this game through the years. and they won't comment on it cuz it's true negative feedback. y'all garbage.,1,0,24.7.4,2025-07-25 01:11:58
36897eb6-fde6-45d4-825d-df8ca6e22411,A Google user,"the beginning is great, but after a while ads keep popping up, which is very annoying.",3,0,25.7.1,2025-07-25 00:59:54
e6bba346-3b5e-45a4-93a8-9070c786c683,A Google user,you cant play offline 😡😡😡😡 fix this pls😥😥😥,3,0,,2025-07-24 21:37:00
cee14ca8-ca57-44d2-95b6-27c961261e38,A Google user,لعبة جميلة بس ينقصها تطوير الأصدقاء لأنها تهنج لما ادعو صديقي او اخي حتا بس هي أحسن خيار و كمان فيها حاجا زي بيجي و امونج اس زيهم,4,0,25.7.1,2025-07-24 21:03:56
