merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
Unknown,1313,0.35645552170601674,118.83320639756283,80.74841699315486,0.041888804265041886,0.10205635948210205,False
account bans and reporting,11,-0.44060909090909095,129.9090909090909,85.29382715021174,0.09090909090909091,0.18181818181818182,True
account loss and recovery,81,0.06559876543209876,185.09876543209876,73.27957811561605,0.04938271604938271,0.19753086419753085,True
app crashes and bugs,29,0.11334827586206896,122.93103448275862,79.4396636504198,0.896551724137931,0.1724137931034483,True
app updates and changes,17,0.37914117647058826,95.58823529411765,85.5513256632363,0.11764705882352941,0.0,False
basic acknowledgments,11,0.19558181818181816,5.636363636363637,58.31363636363639,0.0,0.0,False
battle royale games,22,0.5446818181818182,75.5909090909091,87.68074315034345,0.0,0.0,False
best game ever,66,0.636,22.818181818181817,91.11349234099237,0.0,0.0,False
black screen issue,25,0.049728,122.16,88.80364507802693,0.16,0.2,True
campaign glitches and issues,19,-0.2088684210526316,167.1578947368421,78.18128641643183,0.47368421052631576,0.2631578947368421,True
childhood memories,23,0.04451739130434783,23.73913043478261,70.23869565217393,0.0,0.0,False
childhood nostalgia,57,0.6870666666666666,76.63157894736842,95.65317075960552,0.017543859649122806,0.017543859649122806,False
chromebook compatibility issues,12,0.3031333333333333,99.83333333333333,75.21071036099119,0.16666666666666666,0.25,True
compatibility issues,17,0.2742176470588235,137.1764705882353,82.28597851512599,0.11764705882352941,0.058823529411764705,True
connection issues,12,0.3145833333333334,158.91666666666666,70.7573625279563,0.08333333333333333,0.3333333333333333,False
controller compatibility,30,0.25450666666666666,179.33333333333334,61.73636706766752,0.13333333333333333,0.3,False
cool game,24,0.35555833333333337,12.875,104.4228273809524,0.0,0.0,False
crossplay & fairness,22,0.22185,273.0,61.27937955776624,0.0,0.45454545454545453,True
custom skins creation,26,0.44195384615384614,112.0,79.72721062806825,0.038461538461538464,0.2692307692307692,False
customer appreciation,37,0.6605918918918919,11.72972972972973,116.74202702702705,0.0,0.0,False
enjoyment and fun,95,0.4859505263157895,14.147368421052631,103.59494762768993,0.0,0.0,False
excellent gameplay,24,0.5084541666666667,18.333333333333332,60.52294642857145,0.0,0.0,False
excessive ads,116,0.21563793103448275,133.3706896551724,83.21759328827015,0.10344827586206896,0.13793103448275862,False
favorite childhood game,47,0.3136808510638298,39.38297872340426,91.37560999322791,0.0,0.0,False
favorite game,15,0.3171333333333333,25.933333333333334,79.46547619047621,0.0,0.0,False
fun and addictive games,85,0.7871882352941176,72.61176470588235,84.88848056048889,0.0,0.17647058823529413,False
fun and entertainment,45,0.46697777777777777,44.82222222222222,97.20061414153352,0.0,0.0,False
fun game,16,0.40255625,18.1875,113.83000000000001,0.0,0.0,False
game balance and monetization,18,-0.02532777777777778,101.5,110.04991666666668,0.0,0.0,False
game bugs and glitches,57,0.4804771929824561,263.64912280701753,74.2051895979631,0.08771929824561403,0.3508771929824561,False
game decline,14,-0.06360714285714285,47.642857142857146,97.07708791208792,0.0,0.14285714285714285,False
game love,11,0.6461636363636364,14.272727272727273,116.44181818181822,0.0,0.0,False
game nostalgia,52,0.3517211538461539,76.3076923076923,74.62516727672165,0.0,0.0,False
game performance and experience,15,0.41072000000000003,36.93333333333333,101.36203296703299,0.0,0.0,False
game quality,14,0.6233000000000001,30.571428571428573,111.09717724046142,0.0,0.0,False
game version changes,34,0.42073235294117645,98.32352941176471,91.18439250486554,0.0,0.029411764705882353,False
gameplay and user experience,66,0.2782363636363636,165.9848484848485,76.84210436596025,0.015151515151515152,0.24242424242424243,False
gameplay and weapons,27,-0.1255962962962963,119.48148148148148,50.76702974865199,0.0,0.0,False
graphics quality,20,0.650375,46.2,74.78711363636366,0.0,0.05,False
gun customization and content,40,0.2408725,34.45,102.73311547148505,0.025,0.0,False
gun-themed fun,35,0.6268714285714285,116.68571428571428,85.85399818098053,0.0,0.11428571428571428,False
hacker and cheater issues,53,-0.1494754716981132,136.52830188679246,77.44682392656173,0.09433962264150944,0.07547169811320754,True
in-game currency & progression,39,0.09407692307692309,327.71794871794873,61.65110357240468,0.1282051282051282,0.15384615384615385,True
in-game currency & rewards,37,0.2515,180.1891891891892,77.03431236663755,0.0,0.16216216216216217,True
in-game currency and pay-to-win,21,0.2350809523809524,369.76190476190476,55.383923192115084,0.047619047619047616,0.23809523809523808,True
in-game spending and greed,33,0.06951818181818181,213.87878787878788,65.01813640151764,0.0,0.15151515151515152,True
loading & download issues,38,0.06508157894736841,96.8157894736842,82.92104210343925,0.13157894736842105,0.15789473684210525,True
longtime player appreciation,38,0.23181052631578947,47.26315789473684,100.85406712940024,0.0,0.02631578947368421,False
map removal & requests,60,0.4677016666666667,178.58333333333334,78.14319932961877,0.016666666666666666,0.43333333333333335,False
matchmaking & team balance,29,-0.20409655172413793,226.72413793103448,64.72636461398999,0.034482758620689655,0.1724137931034483,True
microtransactions and cheating,15,0.027180000000000003,231.73333333333332,57.98905585554798,0.06666666666666667,0.06666666666666667,False
minecraft-inspired shooter,98,0.5280142857142858,97.38775510204081,78.8117111965589,0.01020408163265306,0.02040816326530612,False
mixed experiences,11,0.4218090909090909,15.818181818181818,110.86293388429753,0.0,0.0,False
mixed feelings,25,0.21948,40.44,107.03507894736843,0.0,0.04,False
mixed mode experience,16,0.2311,147.8125,68.54017940778964,0.0625,0.0625,False
mixed positivity,92,0.44002391304347827,4.5,120.50749223602487,0.0,0.0,False
mobile fps games,23,0.47200434782608697,83.56521739130434,87.17253739973295,0.0,0.043478260869565216,False
mobile gaming enthusiasm,46,0.58275,78.93478260869566,88.06999791797806,0.0,0.021739130434782608,False
multiplayer fun,17,0.7474117647058823,50.8235294117647,94.28085139318887,0.0,0.058823529411764705,False
music and chat enthusiasts,18,0.1253388888888889,12.444444444444445,71.90805555555556,0.0,0.0,False
nostalgia,17,0.1240529411764706,27.176470588235293,23.769489334195246,0.0,0.058823529411764705,True
nostalgia and memories,23,0.11375217391304347,33.04347826086956,25.157116237175156,0.0,0.0,True
nostalgic game praise,24,0.7813125,47.041666666666664,97.63628525210424,0.0,0.0,False
offline battle royale,16,0.48365625,95.5,77.67309778704424,0.0625,0.375,False
offline mode issues,23,0.11908260869565218,109.21739130434783,81.00455543194504,0.08695652173913043,0.30434782608695654,True
pay-to-win concerns,164,0.23279329268292684,126.17073170731707,85.50698666351731,0.042682926829268296,0.054878048780487805,False
pay-to-win frustration,42,0.43979285714285715,50.30952380952381,100.89836403320992,0.0,0.023809523809523808,False
performance issues,53,0.2517415094339623,112.32075471698113,83.5374379345239,0.05660377358490566,0.2641509433962264,True
pixel shooter enthusiasm,62,0.37059032258064517,113.29032258064517,78.48737534763532,0.016129032258064516,0.08064516129032258,False
player appreciation,56,0.4667428571428571,20.5,113.50649234693878,0.0,0.0,False
player favorites,12,0.49199166666666666,32.5,98.00059523809524,0.0,0.0,False
poor support & injustice,17,-0.40384705882352945,69.23529411764706,90.42194046668443,0.058823529411764705,0.0,True
positive app feedback,46,0.4962891304347826,22.41304347826087,105.68076086956523,0.0,0.043478260869565216,False
positive compliments,32,0.45476875,11.0625,13.921674107142886,0.0,0.0,False
positive excitement,30,0.49989666666666666,18.8,98.94220146520148,0.0,0.0,False
positive feedback,90,0.42005222222222216,7.766666666666667,110.15072222222224,0.0,0.0,False
positive game experience,40,0.48743,20.1,97.90794816433569,0.0,0.0,False
positive game feedback,193,0.5486222797927461,20.419689119170986,108.56329773406192,0.0,0.0051813471502590676,False
positive game praise,50,0.383418,26.3,101.49261352177237,0.0,0.0,False
positive game reactions,23,0.48351739130434784,17.869565217391305,113.7317391304348,0.0,0.0,False
positive game reviews,51,0.6313196078431372,14.823529411764707,114.82761140819966,0.0,0.0,False
positive gameplay experience,38,0.5331842105263158,15.763157894736842,81.7892589428116,0.0,0.0,False
positive impressions,37,0.2922648648648648,5.081081081081081,114.57702702702706,0.0,0.0,False
positive praise,62,0.4144983870967742,15.564516129032258,91.96666055718477,0.0,0.0,False
positive reactions,53,0.5370169811320755,12.962264150943396,88.96249326145555,0.0,0.0,False
positive vibes,54,0.3269240740740741,7.833333333333333,25.14194444444445,0.0,0.0,False
pure excitement,37,0.5168864864864865,21.08108108108108,105.58185328185331,0.0,0.02702702702702703,False
roblox-like game,14,0.5995,76.64285714285714,90.85430919456485,0.0,0.07142857142857142,False
shooting game feedback,37,0.5093540540540541,57.486486486486484,80.22186725264092,0.02702702702702703,0.05405405405405406,False
storage issues,19,0.36911578947368423,80.0,83.77170854768501,0.0,0.05263157894736842,False
top game experience,14,0.5590285714285714,20.785714285714285,90.72709183673473,0.0,0.0,False
top-rated reviews,36,0.5786,14.444444444444445,111.61986111111113,0.0,0.0,False
user appreciation,15,0.6648999999999999,7.8,120.00200000000001,0.0,0.0,False
user ratings and reviews,79,0.20666835443037973,134.36708860759492,82.32839075929469,0.0759493670886076,0.0759493670886076,False
weapon balance and updates,17,-0.1633647058823529,154.64705882352942,69.36291585083849,0.17647058823529413,0.29411764705882354,False
مراجعات اللعبة,14,0.0,54.57142857142857,113.64375000000003,0.0,0.0,False
