id,user,text,rating,likes,app_version,date
832f3761-0f9e-486d-b12d-1fdf05763dd6,A Google user,"best game, better now that when I pause it does",5,0,1.21.93.1,2025-07-25 16:04:56
6a3a8cc5-af97-4d66-936e-5e7c91edd578,A Google user,I have to get packs to get working cars! 🚗 😠,1,0,1.21.92.1,2025-07-25 16:04:07
05ca0dd2-c7a6-4e2b-a566-d94bc1490b80,A Google user,THE BEST GAME I EVER PLAY IN MINECRAFT I CAN PLAY WITH MY FREINDS + REELMS WE CAN PLAY AND DO A GIFTS FOR OUR FRIENDS! edit: nvm I was an idiot this game doesn't worth money only java worth,1,0,1.18.31.04,2025-07-25 16:01:59
a2533a7e-7f98-4f4f-a80b-36dae987db10,A Google user,love it,5,0,1.21.94.1,2025-07-25 14:56:28
70085753-ea03-4f06-844e-72f2d61742b6,A Google user,"I had to sit at home on call with my friend after they got all of their world's from the past 7 years after uninstalling and reinstalling the game because he's done it before and it always auto saved on every divice he owned so I guess minecraft deleted the feature and now everything is gone. One of the best games, caused unforgettable trauma.",2,0,1.21.94.1,2025-07-25 13:52:37
107b61e0-0e98-418a-9c07-13c5be656b50,A Google user,it does not work on chromebook,5,0,,2025-07-25 13:43:41
6457e080-60b5-4b3d-85fc-0160e584baff,A Google user,Best gameof world,5,0,,2025-07-25 13:35:57
2df025f3-8169-4d51-b243-a7acbe3a1f89,A Google user,absolute cinema 🍌🍌🍌🍌🍆🍆🍆🍆✊️✊️✊️❤️,5,0,1.21.94.1,2025-07-25 13:13:27
f3454b3f-263d-4a76-9ee7-f7005b506cbe,A Google user,good,5,0,1.21.94.1,2025-07-25 13:11:02
d206223e-5943-424a-a448-da5a29db74d5,A Google user,app doesn't install,1,0,,2025-07-25 12:58:56
b87a2a19-f4b4-415e-9998-6a02ec711c4a,A Google user,I like it but I wish Minecraft was just a bit more realistic mogang please make it realistic,4,0,1.21.94.1,2025-07-25 12:55:48
63b98ac7-8b92-49eb-bed5-3b5095b7c8a5,A Google user,very good 👍,5,0,1.21.94.1,2025-07-25 12:42:11
13e1bcdb-bee1-4d09-8710-24ec84673819,A Google user,Mera Minecraft Nahin install ho raha hai,5,0,,2025-07-25 12:20:06
3fca69d5-768c-46dd-8ba3-d63b9aaa11ec,A Google user,best game over world,5,0,1.21.94.1,2025-07-25 12:01:58
94026f96-325e-4c18-ad1e-fa594636b666,A Google user,so when I try to import a skin it won't work so can you fix it,2,0,,2025-07-25 11:57:30
1dc1b460-7f22-427b-90c7-8966b4f62c5e,A Google user,it's my favorite childhood game and I still play it I love this game soo much :D,5,0,1.21.94.1,2025-07-25 11:52:20
42d57a9c-163e-497c-967e-619a9320b183,A Google user,"please add a simple data transfer option I changed my device and I lost my 2 year old world that I made and whole world,so please add a data transfer option",5,1,1.21.94.1,2025-07-25 11:43:55
