id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
832f3761-0f9e-486d-b12d-1fdf05763dd6,A Google user,"best game, better now that when I pause it does",5,0,1.21.93.1,2025-07-25 16:04:56,47,0.7964,neutral,103.625,False,False,-1,0.0,,Unknown,False
6a3a8cc5-af97-4d66-936e-5e7c91edd578,A Google user,I have to get packs to get working cars! 🚗 😠,1,0,1.21.92.1,2025-07-25 16:04:07,44,-0.5562,sadness,103.70000000000002,False,False,-1,0.0,,Unknown,False
05ca0dd2-c7a6-4e2b-a566-d94bc1490b80,A Google user,THE BEST GAME I EVER PLAY IN MINECRAFT I CAN PLAY WITH MY FREINDS + REELMS WE CAN PLAY AND DO A GIFTS FOR OUR FRIENDS! edit: nvm I was an idiot this game doesn't worth money only java worth,1,0,1.18.31.04,2025-07-25 16:01:59,189,0.9468,surprise,80.75019230769233,False,False,-1,0.0,,Unknown,False
a2533a7e-7f98-4f4f-a80b-36dae987db10,A Google user,love it,5,0,1.21.94.1,2025-07-25 14:56:28,7,0.6369,neutral,120.20500000000001,False,False,14,0.1004955778763748,14.0,positive emotions/ love for app,False
70085753-ea03-4f06-844e-72f2d61742b6,A Google user,"I had to sit at home on call with my friend after they got all of their world's from the past 7 years after uninstalling and reinstalling the game because he's done it before and it always auto saved on every divice he owned so I guess minecraft deleted the feature and now everything is gone. One of the best games, caused unforgettable trauma.",2,0,1.21.94.1,2025-07-25 13:52:37,345,0.8126,neutral,59.35187500000002,False,True,22,1.0,22.0,lost/deleted game worlds,True
107b61e0-0e98-418a-9c07-13c5be656b50,A Google user,it does not work on chromebook,5,0,,2025-07-25 13:43:41,30,0.0,sadness,102.045,False,False,-1,0.0,,Unknown,False
6457e080-60b5-4b3d-85fc-0160e584baff,A Google user,Best gameof world,5,0,,2025-07-25 13:35:57,17,0.6369,joy,90.99000000000004,False,False,39,1.0,26.0,best game praise,False
2df025f3-8169-4d51-b243-a7acbe3a1f89,A Google user,absolute cinema 🍌🍌🍌🍌🍆🍆🍆🍆✊️✊️✊️❤️,5,0,1.21.94.1,2025-07-25 13:13:27,32,0.0,neutral,-48.994999999999976,False,False,-1,0.0,,Unknown,False
f3454b3f-263d-4a76-9ee7-f7005b506cbe,A Google user,good,5,0,1.21.94.1,2025-07-25 13:11:02,4,0.4404,neutral,121.22000000000003,False,False,12,0.3782491395887348,12.0,positive feedback,False
d206223e-5943-424a-a448-da5a29db74d5,A Google user,app doesn't install,1,0,,2025-07-25 12:58:56,19,0.0,sadness,62.79000000000002,False,False,76,0.776704265279635,69.0,app download issues,True
b87a2a19-f4b4-415e-9998-6a02ec711c4a,A Google user,I like it but I wish Minecraft was just a bit more realistic mogang please make it realistic,4,0,1.21.94.1,2025-07-25 12:55:48,92,0.8246,sadness,66.36500000000001,False,True,-1,0.0,,Unknown,False
63b98ac7-8b92-49eb-bed5-3b5095b7c8a5,A Google user,very good 👍,5,0,1.21.94.1,2025-07-25 12:42:11,11,0.4927,joy,77.90500000000002,False,False,114,1.0,97.0,positive app feedback,False
13e1bcdb-bee1-4d09-8710-24ec84673819,A Google user,Mera Minecraft Nahin install ho raha hai,5,0,,2025-07-25 12:20:06,40,0.0,neutral,78.87285714285717,False,False,41,0.7923123657192439,37.0,"""minecraft installation issues""",False
3fca69d5-768c-46dd-8ba3-d63b9aaa11ec,A Google user,best game over world,5,0,1.21.94.1,2025-07-25 12:01:58,20,0.6369,neutral,97.025,False,False,39,1.0,26.0,best game praise,False
94026f96-325e-4c18-ad1e-fa594636b666,A Google user,so when I try to import a skin it won't work so can you fix it,2,0,,2025-07-25 11:57:30,62,0.0,neutral,100.70750000000001,False,True,28,1.0,27.0,skin import issues,True
1dc1b460-7f22-427b-90c7-8966b4f62c5e,A Google user,it's my favorite childhood game and I still play it I love this game soo much :D,5,0,1.21.94.1,2025-07-25 11:52:20,80,0.9278,joy,90.05058823529413,False,False,102,0.8931900053684748,89.0,long-term gameplay enjoyment,False
42d57a9c-163e-497c-967e-619a9320b183,A Google user,"please add a simple data transfer option I changed my device and I lost my 2 year old world that I made and whole world,so please add a data transfer option",5,1,1.21.94.1,2025-07-25 11:43:55,156,0.3182,sadness,66.20870967741936,False,True,50,1.0,46.0,data transfer/backup options,True
28e27538-7f0e-410f-b19a-feca1d327fd4,A Google user,please add voice chat,5,0,1.21.94.1,2025-07-25 11:37:27,21,0.3182,neutral,118.17500000000001,False,True,31,1.0,30.0,request for voice chat feature,False
772556c4-5d1c-4edd-aa0e-0b5108435977,A Google user,this game is best of world 😁😁,5,0,,2025-07-25 11:36:26,29,0.8807,joy,116.14500000000001,False,False,77,1.0,70.0,"""best game in world""",False
8f9dcb02-b530-45b9-9a74-d7c791578708,A Google user,op 🫰🫰💪,5,0,1.21.94.1,2025-07-25 11:32:56,6,0.0,neutral,121.22000000000003,False,False,49,0.908315794435871,45.0,"""opinion on app""",False
0c86f1db-0f78-4300-bad6-07737619b9c1,A Google user,Best games to play on android and cheap too. This game is also very popular so you can find tutorials easily,5,0,1.21.94.1,2025-07-25 11:25:31,108,0.902,joy,71.29178571428572,False,False,98,1.0,85.0,"""mobile and pc gaming experience""",False
72b0e696-9853-4377-a717-309b63edae3c,A Google user,"i like it but make the loading screen faster and something is wrong, when i repeatedly join minecraft or play a world in here everything turns pink like my eyes are about to bleed even the font turns into that monstrosity ☠",4,0,,2025-07-25 11:21:30,223,0.6956,sadness,49.66878048780491,False,False,17,0.5315393809852507,17.0,"""minecraft game feedback""",False
12450fc9-ad0c-43b4-a791-0f63c1cd1aa8,A Google user,best game in the world for me,5,0,1.21.94.1,2025-07-25 10:41:43,29,0.6369,joy,115.13000000000002,False,False,38,1.0,35.0,"""best game praise""",False
f9ab6bf0-b51a-44c0-b4c4-57c3a5e66a12,A Google user,best and creative game i have ever seen no fake games can beat this game this game is a wonderful game,5,0,,2025-07-25 10:16:20,102,0.9239,joy,80.77714285714288,False,False,-1,0.0,,Unknown,False
b47bc122-4295-4784-8614-4df581c3163f,A Google user,THE GAME IS SO AMAZING 🤩,5,0,,2025-07-25 10:14:40,24,0.8271,joy,83.32000000000004,False,False,81,0.824577616335704,28.0,positive game reviews,False
7a5ec46c-6906-45ef-ab45-768bb460c6c2,A Google user,i cant download it 💔 Ive tried every possible way to download it but it still wont work 💔 i might just have to download a pirated one even though i already paid for it 💔 plz fix this,1,0,,2025-07-25 10:14:01,182,0.6435,sadness,57.49500000000003,False,False,30,1.0,29.0,download issues,True
