id,user,text,rating,likes,app_version,date
c2b437bb-d6b1-4700-95c4-290b957aa774,A Google user,Because of the new region,1,0,2.683.775,2025-07-25 23:04:38
b1914d79-74c7-4f35-8c5b-fdf26e9f3c4a,A Google user,In blox fruit it's the worst lag very bad game,1,0,2.682.538,2025-07-25 23:04:13
4c8201d8-9049-4635-8e9a-2a65d60f0cd4,A Google user,Some times it says Streaming data error wich is sbs since my wifi is crazy good,2,0,2.683.775,2025-07-25 23:04:07
ce442ef6-cd46-4535-9cc2-6442a9dcaec5,A Google user,blox fruit is very nice game,5,0,2.682.1541,2025-07-25 23:03:36
9672a5bd-e289-4890-9736-fa575adff568,A Google user,very very nice game,5,0,2.677.762,2025-07-25 23:03:30
aa4d1b71-2f52-4a95-af0d-e822d8880b26,A Google user,I love this game bcz it teachers my son things,5,0,2.679.1763,2025-07-25 23:02:02
21231af8-f57d-4b36-b163-a3438e7600b0,A Google user,It is good roblox should give us free robux for everyone 😀,5,0,2.682.538,2025-07-25 23:01:44
1c8ae83f-1f86-4f33-9bda-fcefef015863,A Google user,"I once gave this game a 5 star and the reason why I am not giving 5 star to this game is on the new update roblox didn't work on Android 6,7 pls can u change this requirement? I really miss grow a garden plssss 😟",4,0,2.682.538,2025-07-25 23:01:41
ed25f8e4-0571-4420-9a2a-2047c9b2296e,A Google user,NICE GAME,5,0,2.682.538,2025-07-25 23:01:23
d018b89b-ce54-46d6-8c56-3c52eadfa840,A Google user,it's play good,5,0,2.682.538,2025-07-25 23:01:04
4850af35-4a30-4e6a-bc46-9d2ae643e5cb,A Google user,Best game I've ever installed,5,0,2.682.538,2025-07-25 23:00:12
b429ecdc-cf58-4b91-90b3-b63753c274f1,A Google user,Roblox may peybirit game,5,0,2.682.538,2025-07-25 22:59:56
40ac9629-740b-4e71-8258-0b8837829cce,A Google user,good,5,0,2.682.538,2025-07-25 22:59:39
34a11ae1-44d4-4644-ba91-26dd47b84de6,A Google user,i love the game and i want to add only one thing in it is voice chat,5,0,,2025-07-25 22:58:29
d6a1753e-4421-46e6-9844-f9cb86a083fe,A Google user,im speechless,5,0,2.562.360,2025-07-25 22:58:00
3f04fe70-4742-41ac-9d76-12a0657ad375,A Google user,good and amazing,5,0,2.683.775,2025-07-25 22:57:40
0bb42da6-a35f-4e3e-a602-c759a4afb470,A Google user,I like this game,5,0,2.683.775,2025-07-25 22:57:30
5172a75e-c3f6-4fd1-8ca8-d7233a2af046,A Google user,this game is funn,5,0,,2025-07-25 22:57:20
a42b1b69-3083-44e2-8a1f-f0ce5b3fdda9,A Google user,makes a good night game,5,0,2.682.538,2025-07-25 22:57:13
850e311c-76ca-44c2-a85d-59b21a4ad3a8,A Google user,soo nice too playing with friends I don't know why The grapechs is soo nice And MAY FAVOR PLAYING is graw a garden that's my favorite play with my friends and Sester End I play Rivals know,4,0,2.683.775,2025-07-25 22:55:39
031188d7-eda2-4524-accf-184403be2977,A Google user,very good,5,0,2.683.775,2025-07-25 22:55:21
c61dec63-c2a7-4397-9809-56b62c5f0ecc,A Google user,I hate it a little! everytime I want to play roblox it's always show Gameplay paused but I already have good signal!!,3,0,2.682.538,2025-07-25 22:54:59
69375846-7045-4a15-9459-bf2dd63d645b,A Google user,can have fun and will experience fun,5,0,2.683.775,2025-07-25 22:53:13
07214bb7-c516-4a69-9d1f-26a1967b5d4c,A Google user,I love it,5,0,2.683.775,2025-07-25 22:52:37
1dc1be29-177c-4a0d-a3e2-9b569da2f19b,A Google user,It has many cool games,5,0,2.683.775,2025-07-25 22:52:03
fbaeefeb-7357-42c5-a2c5-b080d6720b8c,A Google user,it's a good game,5,0,2.683.775,2025-07-25 22:51:57
026d3ee6-57bc-4c0a-9ef8-0ec0746c0ccc,A Google user,I love that I can do some things that I can not do in real life,5,0,2.682.538,2025-07-25 22:51:51
41f3c1b9-15eb-452b-a267-780efe547068,A Google user,i rate this a teen outta teen because it's so fun my favorite game is upd wrestle Roblox wrestle and my favorite favorite game is grow a garden,5,0,2.681.805,2025-07-25 22:51:41
93b152aa-5659-4e99-8fdd-bd509ad58b6c,A Google user,Op game 🎯,5,0,2.682.538,2025-07-25 22:51:37
66352aab-d823-4382-ba9a-498c2d48ef10,A Google user,too buggy i can't even play,1,0,,2025-07-25 22:51:12
aecddac8-66d2-4780-aa72-b2160c62d6de,A Google user,This game is so incredible,5,0,2.682.538,2025-07-25 22:50:54
0d29de76-1654-431a-81ec-8204838d46c9,A Google user,this game so best,5,0,2.683.775,2025-07-25 22:49:56
61575115-c5b0-4f0f-bdb6-0559ef07aedd,A Google user,"Defintly the best game i have ever used, although when i get out of a game on xbox it is hard to acsess the buttons quickly, could you please maybe move ghe buttones.?",5,0,2.683.775,2025-07-25 22:49:37
97511ba3-ab79-4d27-8cc1-0b107b69e0b7,A Google user,I love this game 🥰🥰🥰,5,0,2.682.538,2025-07-25 22:49:25
a9fbae7f-79b0-4869-96c3-079634605c08,A Google user,it is so good,5,0,2.682.538,2025-07-25 22:49:19
979ed583-d257-4fca-9a55-7a96c1790672,A Google user,roblox is a BEST Game,5,0,,2025-07-25 22:48:55
9bc9a104-4d14-4388-8e57-920c3172aa0d,A Google user,bad for kides,1,0,2.682.538,2025-07-25 22:48:41
f581efbc-b510-4b24-9be9-cc5cea95e46e,A Google user,ill give it 5,5,0,2.682.538,2025-07-25 22:48:18
de139d1e-d25a-4482-a78c-0a611e03985e,A Google user,this is a good game,5,0,2.683.775,2025-07-25 22:47:33
