id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
8a3b724c-d851-4bec-931b-6b4a29223480,A Google user,it won't let me choose my games,1,0,,2025-07-25 01:33:34,31,0.0,sadness,115.13000000000002,False,False,-1,0.0,,Unknown,False
98929462-bc68-4410-9111-5e4d3c5bc3d1,A Google user,i really love the app but umm I'll request for new game soon,5,0,,2025-07-24 00:07:20,60,0.4111,sadness,96.02461538461542,False,True,1,1.0,1.0,"""app for kids learning""",False
c0be8ff7-b190-4ce2-b6ec-4081e6f23834,A Google user,my kids play this app at night time butt when is night time is still says game of the day but the night time it should be changed to game of the night time,5,0,5.3.19,2025-07-23 22:34:49,155,0.1779,neutral,87.72500000000002,False,False,-1,0.0,,Unknown,False
2bce302d-9497-4e0e-8532-06348dd5f1f4,A Google user,I ever played with my chromebook in Ms. Little's room 👩🏼‍🏫🍎on Highland Elementary School 🏫 when I was smart student in 4th grade.👩🏻‍🎓,3,0,,2025-07-22 15:25:37,133,0.6249,neutral,80.30636363636367,False,False,34,0.3551462770706511,32.0,app compatibility with chromebook,True
4831fcfd-f6e8-4b4d-be00-6c652fff7a77,A Google user,"When I played loops lunch the video game, the belt shows black with no detail feature.",1,0,5.3.19,2025-07-22 11:15:01,86,0.0516,disgust,84.845,False,True,-1,0.0,,Unknown,False
3400d731-d19d-4546-bfc8-5dabac242809,A Google user,Love it for my child,5,0,5.3.19,2025-07-19 07:41:08,20,0.6369,joy,117.16000000000003,False,False,-1,0.0,,Unknown,False
eaf261b2-c4dc-4b85-b798-f6ae7628088c,A Google user,stop saying that I was having fun,5,0,5.3.19,2025-07-17 14:36:18,33,0.2732,joy,90.95857142857145,False,False,27,0.2389767056188028,25.0,fun experience,False
48f1f54c-3b46-4fd6-a0c1-53dd5da1f027,A Google user,fun learning,5,0,,2025-07-17 08:27:27,12,0.5106,joy,77.90500000000002,False,False,7,1.0,7.0,educational learning tools,False
916fe3c3-f98b-4997-b500-fe4f5cbc1082,A Google user,I would love to give a higher rating but for some reason I can't get any of the games to download to my children's tablets so they are unable to play. I've tried every setting/permission and am unable to gain any access..,2,0,5.3.19,2025-07-16 22:51:08,221,0.8834,sadness,62.64857142857146,False,False,5,1.0,5.0,download and storage issues,False
da34b4ff-314f-476a-8df8-b596abf8805e,A Google user,its a great app,5,0,5.3.19,2025-07-16 16:29:43,15,0.6249,joy,118.17500000000001,False,False,84,1.0,39.0,positive app reviews,False
25176ca9-bb06-494f-8be0-a3bfa836e164,A Google user,think PBS kids is the best. my children have more of this station than any other station,5,0,5.3.19,2025-07-16 06:33:29,88,0.6369,surprise,88.72514705882354,False,False,70,0.9933800763440452,64.0,pbs network appreciation,False
4f02ee72-a9e6-4f93-affe-c6796a796e07,A Google user,Yeah!,5,0,,2025-07-15 14:36:31,5,0.3595,surprise,121.22000000000003,False,False,36,0.0007287361350433413,14.0,positive reactions,False
293a422f-5a3e-41e4-a660-2f97ea5ea85a,A Google user,This app used to have lots of game. Now only 3 are showing. I've gone through troubleshooting and its been over a week no solution,1,11,5.3.19,2025-07-14 10:34:41,130,-0.0675,sadness,86.70466666666667,False,False,5,1.0,5.0,download and storage issues,False
32f4a9db-b222-4e33-9860-225c7f47dce8,A Google user,gooddddddd,5,0,5.3.19,2025-07-12 10:20:17,10,0.0,surprise,36.62000000000003,False,False,77,0.0755193260339413,70.0,general feedback,False
37020e58-bbbd-4d0a-89a7-9ca602ff80c4,A Google user,I don't like the update 😕,1,0,5.3.19,2025-07-11 13:55:14,25,-0.5283,anger,100.24000000000002,False,False,-1,0.0,,Unknown,False
a0460d8e-56d6-4fc0-a2f5-291e9ae25aeb,A Google user,The work it out wombat's pattern palooza game has an audio glitch.,3,1,5.3.19,2025-07-10 18:25:59,66,0.0,neutral,74.805,True,False,79,1.0,57.0,audio/sound issues,True
ced191d5-611d-4955-89fd-3469c8a6f7b8,A Google user,I Love This Game!♥️❤️♥️❤️♥️❤️♥️❤️♥️,5,0,,2025-07-09 22:38:08,35,0.9808,joy,118.17500000000001,False,False,89,1.0,77.0,"""love for game apps""",False
2ad092d9-0dfd-4a72-8349-e4b359542680,A Google user,PBS Kids the games aren't gaming there's only like a few games on there,5,40,5.3.19,2025-07-09 17:08:26,71,0.3612,neutral,89.89642857142859,False,False,4,0.5629736125975929,4.0,"""pbs kids games feedback""",False
c078c277-7340-482d-8dc1-988941e94f29,A Google user,This game is not so bad,5,0,5.3.19,2025-07-09 12:39:34,23,0.5549,disgust,116.14500000000001,False,False,-1,0.0,,Unknown,False
2905e324-8c2d-49fe-9cc1-098f30c4541d,A Google user,is for kids,5,0,5.3.19,2025-07-04 12:33:14,11,0.0,neutral,119.19000000000003,False,False,-1,0.0,,Unknown,False
58479978-d1f3-4e4e-8060-d4a73c5a9799,A Google user,laggy,3,0,5.3.19,2025-07-04 10:03:39,5,0.0,neutral,36.62000000000003,False,False,28,1.0,26.0,slow loading and lag issues,False
c412f5a2-c533-494f-a2d4-7a165a295ed5,A Google user,it is such a good game for my child,5,0,5.3.19,2025-07-03 14:15:02,35,0.4404,joy,113.10000000000002,False,False,0,1.0,0.0,educational games for kids,False
02c9b8f3-7a09-4435-8610-09a3eb59b8ab,A Google user,it's not working,1,0,5.3.19,2025-07-02 19:37:12,16,0.0,sadness,90.99000000000004,False,False,45,0.4326968447784386,36.0,app functionality issues,True
fd1974ee-fc78-4706-8f08-7c381319d0b3,A Google user,it's the best game I ever played. I mean baby animal rescues not bad.,5,0,5.3.19,2025-07-02 12:00:57,69,0.8945,joy,84.9157142857143,False,False,0,0.9493446430966028,0.0,educational games for kids,False
c85131f0-f2de-49af-bb7e-57884f0110e3,A Google user,"disapointed. we had the app installed on our old Amazon tablet that recently died, so we bought a chromebook and it won't even load passed the red robot page. my daughter says its loading and it used to do that on her old tablet, however it will not go passed that on the chrome. it is brand new nothing else is loaded onto it.",1,4,5.3.19,2025-07-02 11:26:21,327,-0.4404,surprise,72.82229166666669,False,False,34,1.0,32.0,app compatibility with chromebook,True
243002c8-0868-4cbb-886c-9607168d20ee,A Google user,great game but in the hairdo one there is a chance the girl will say gewd do y'all not know how to spell or sum now with an old one they say youwhotube its that so you don't get to go to jail or something else,3,2,5.3.19,2025-07-01 14:24:44,209,0.6187,surprise,70.02760869565219,False,False,0,0.7970062866052485,0.0,educational games for kids,False
494a480a-3645-4339-b168-3352a83e20db,A Google user,best game ever everybody needs to play it and I know this game some games people don't like it PBS kids now and I love PBS kids cuz it's all is my favorite thing so if y'all oing a job doipng it it's going to be so fun and yeahguys I need to play this game like it's called PBS kids and you can play the games and then like yeah you're going to like it so freaking much and to the point that you want you really don't want to play all year and everything download PBS kids for and when you play it i,5,3,5.3.19,2025-06-30 15:11:20,499,0.9788,joy,2.6733018867924727,False,False,4,0.6840623125747569,4.0,"""pbs kids games feedback""",False
bc87cbd5-9171-4a2b-844f-573b91dd7fc0,A Google user,I. love it too much,5,0,5.3.19,2025-06-27 17:44:59,19,0.6369,joy,117.16000000000003,False,False,65,1.0,59.0,"""expressing love for app""",False
e6a64534-8a5a-4a25-8b38-64ec91e11879,A Google user,love it,5,0,5.3.19,2025-06-27 13:04:30,7,0.6369,neutral,120.20500000000001,False,False,24,0.8478662782151511,22.0,loving the app,False
9dfdbf9a-dccb-421c-b293-ca444aab1996,A Google user,its not good enough for me . b,1,0,,2025-06-27 06:58:32,30,-0.3412,sadness,103.04428571428575,False,False,-1,0.0,,Unknown,False
4b0af5df-266f-445f-b290-cd2c8a9cebce,A Google user,good,5,0,5.3.19,2025-06-26 16:56:09,4,0.4404,neutral,121.22000000000003,False,False,6,0.9281420438191003,6.0,positive feedback,False
6ccb645f-5e5b-4244-b13c-40b044d6abb9,A Google user,I only have 3 games in total,1,0,5.3.14,2025-06-26 09:55:22,28,0.0,neutral,90.95857142857145,False,False,37,1.0,34.0,limited number of games,False
03de6893-8976-4a8a-b653-5e0f5ecbc562,A Google user,it the best,5,0,5.3.19,2025-06-23 21:54:52,11,0.6369,joy,119.19000000000003,False,False,43,0.8939477497968973,39.0,positive app reviews,False
4823941c-11e0-429a-98d5-3290247abd2f,A Google user,it is fun,5,0,5.3.19,2025-06-23 12:29:23,9,0.5106,joy,119.19000000000003,False,False,27,0.99412774718286,25.0,fun experience,False
f96f7662-2961-438b-a28b-9f6362d21119,A Google user,great app,5,0,5.3.19,2025-06-22 10:12:39,9,0.6249,joy,120.20500000000001,False,False,91,1.0,79.0,great app praise,False
36cd929e-bd77-4dc9-89a6-2829f89500c0,A Google user,my kid loves playing the games on this app! We love PBS Kids ❤️,5,1,5.3.19,2025-06-22 08:13:53,63,0.8748,joy,109.12980769230771,False,False,8,1.0,8.0,"""pbs kids app feedback""",False
a7ea921f-a5cf-4506-9695-b6e8854606bc,A Google user,no stars I tried to play games it didn't even work and why there's no wild kratts I pressed it and button dissappears so zero stars from me until you fix it please?,1,0,,2025-06-21 16:46:37,164,0.0772,surprise,68.2309090909091,False,True,-1,0.0,,Unknown,False
c8fca291-d9b8-4618-86f9-d3090fa3d40f,A Google user,love it girl ❤❤❤❤,5,0,,2025-06-21 10:21:22,17,0.9719,neutral,119.19000000000003,False,False,18,0.7921377327861503,17.0,appreciation and love for app,False
0975bf95-bb3e-4b0e-86bb-43e9c7be2b45,A Google user,It's the best app for my kids and I love it so much!!!!😁❤️,5,0,5.3.19,2025-06-20 10:54:56,58,0.9269,joy,109.04000000000002,False,False,1,1.0,1.0,"""app for kids learning""",False
f9cfbe3f-f9dd-433f-81ed-9342b171273e,A Google user,so many games,5,0,5.3.19,2025-06-20 01:50:13,13,0.0,surprise,90.99000000000004,False,False,97,1.0,84.0,quantity of games,False
2434605d-11cf-4bec-8746-38f07ada52af,A Google user,I love PBS kids games!!🤩🤩🤩🤩🤩🤩🤩🤩🤩🐇🐇🐇🐇,5,0,5.3.19,2025-06-18 15:34:34,36,0.6988,joy,117.16000000000003,False,False,4,0.8373336426847008,4.0,"""pbs kids games feedback""",False
2bc493b8-9140-4e43-b12e-e450a14a7bcf,A Google user,🥰,5,0,5.3.19,2025-06-17 19:37:51,1,0.8074,neutral,0.0,False,False,3,1.0,3.0,incomprehensible reviews,False
a74aa484-94a3-4bf4-8e6c-b1f85e894c12,A Google user,I love it so much,5,0,,2025-06-17 16:00:50,17,0.6369,joy,117.16000000000003,False,False,65,1.0,59.0,"""expressing love for app""",False
be032c84-905a-4904-904c-a9d6124893ec,A Google user,wont let me get any games without wifi but I only have my cell service and no internet. this is stupid,1,1,5.3.19,2025-06-15 19:19:34,102,-0.8126,anger,79.34892857142859,False,False,83,1.0,74.0,wifi requirement issues,False
2391531f-21bd-420d-8599-60852bda0bd6,A Google user,buggy,1,0,5.3.19,2025-06-15 16:12:54,5,0.0,neutral,36.62000000000003,True,False,32,0.7191977867948302,30.0,app glitches/bugs,True
e880539f-606d-4bb7-ae84-202c2e966fc2,A Google user,"I like the PBS kids game app because it has games I played before like Arthur, Dinosaur train Curious George and other old PBS kids shows I also like the new PBS kids shows games as well it's a good app.",5,1,5.3.19,2025-06-15 12:04:33,203,0.9349,joy,62.04926829268297,False,False,4,0.5668150228215272,4.0,"""pbs kids games feedback""",False
921806cc-a537-42db-96e0-ee44977d017b,A Google user,BEcause it is educational and learnalbe,5,1,5.3.19,2025-06-15 06:28:30,39,0.0,joy,31.545000000000016,False,False,-1,0.0,,Unknown,False
a2a3b7e9-9047-4c2f-937d-8db2a5b1b413,A Google user,my son likes it,4,0,5.3.19,2025-06-14 21:14:25,15,0.4215,joy,118.17500000000001,False,False,16,0.9463220094157646,15.0,children's approval,False
1a85ebb8-2e44-4035-9702-7e0ee440afbb,A Google user,it is the best game ever,5,0,5.3.19,2025-06-14 16:17:53,24,0.6369,joy,102.045,False,False,25,0.435140139944805,23.0,"""best game ever""",False
12ee7322-14f4-46a3-a1e0-881cd76478fd,A Google user,"You know what?I just joking.It's true trash like yes , yes , like one",1,0,5.3.19,2025-06-14 14:28:11,69,0.9042,neutral,111.12500000000001,False,False,69,1.0,63.0,negative reviews,True
13e3a6d1-11e2-4c72-a8c9-9d421e410a93,A Google user,I love so much it's so fun too,5,0,5.3.19,2025-06-13 23:57:13,30,0.857,joy,114.11500000000001,False,False,40,0.7372297403622763,37.0,"""enjoyable user experience""",False
