merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
"""app for kids learning""",220,0.6555327272727273,96.70454545454545,88.44284902017122,0.00909090909090909,0.031818181818181815,False
"""appreciation for details""",11,0.3618363636363636,11.090909090909092,112.96545454545456,0.0,0.0,False
"""best game ever""",39,0.5546538461538462,31.53846153846154,99.90924156303468,0.0,0.0,False
"""boring gameplay complaints""",17,0.09188235294117648,33.23529411764706,87.88159663865548,0.0,0.0,True
"""cool app feedback""",24,0.33545,12.708333333333334,114.91062500000002,0.0,0.0,False
"""cool"" reactions",41,0.3406585365853658,5.829268292682927,120.039756097561,0.0,0.0,False
"""daniel tiger app experience""",13,0.22331538461538464,99.38461538461539,74.73159167806872,0.0,0.3076923076923077,False
"""enjoyable user experience""",29,0.654648275862069,25.413793103448278,110.763361121637,0.0,0.0,False
"""expressing love for app""",18,0.6270722222222223,22.333333333333332,111.82722222222225,0.0,0.0,False
"""love for game apps""",13,0.8641846153846154,37.61538461538461,115.76307692307692,0.0,0.0,False
"""pbs app functionality issues""",41,0.2777829268292683,258.0,76.72773503964517,0.36585365853658536,0.2682926829268293,True
"""pbs app praise""",14,0.3539285714285714,41.42857142857143,91.05311224489797,0.0,0.0,False
"""pbs kids app feedback""",63,0.6770333333333334,154.38095238095238,81.87688267310519,0.015873015873015872,0.07936507936507936,False
"""pbs kids app reviews""",18,0.5733222222222223,38.0,86.0349563302195,0.0,0.0,False
"""pbs kids appreciation""",57,0.6797736842105264,55.80701754385965,100.07949471845141,0.0,0.0,False
"""pbs kids games feedback""",96,0.6953114583333333,119.57291666666667,85.1761968758925,0.010416666666666666,0.010416666666666666,False
"""scribbles and ink app""",16,0.519325,87.8125,88.76180542176877,0.0,0.125,False
Unknown,1441,0.2906292852185982,82.0381679389313,87.49116057307806,0.06800832755031229,0.04996530187369882,False
affirmative responses,34,0.24279705882352937,3.823529411764706,58.093529411764735,0.0,0.0,False
app compatibility with chromebook,31,0.11629354838709678,154.74193548387098,80.49215920543365,0.25806451612903225,0.22580645161290322,True
app crashing issues,42,0.10261666666666666,74.0,77.37451105524427,0.9047619047619048,0.14285714285714285,True
app for young children,11,0.6480909090909092,42.27272727272727,106.27621171609142,0.0,0.0,False
app freezing and glitches,34,0.2531176470588235,195.41176470588235,82.68491089326582,0.6176470588235294,0.08823529411764706,True
app freezing/loading issues,21,0.2645857142857143,190.9047619047619,76.90281339607186,0.6666666666666666,0.14285714285714285,True
app functionality issues,55,0.050461818181818184,93.16363636363636,85.40189195865976,0.09090909090909091,0.01818181818181818,True
app glitches/bugs,33,0.19532424242424243,84.0,85.37581186894441,0.9393939393939394,0.12121212121212122,True
app loading issues,79,0.028183544303797464,84.59493670886076,87.3696832741663,0.10126582278481013,0.12658227848101267,True
app opening issues,17,-0.12125882352941178,95.41176470588235,73.97497576709667,0.058823529411764705,0.11764705882352941,True
app opening/login issues,20,-0.11383000000000001,25.15,85.6420367647059,0.0,0.0,True
app quality feedback,21,0.44088571428571427,15.238095238095237,75.02108843537417,0.0,0.0,False
app star ratings,14,0.3328642857142857,197.64285714285714,86.64843283602988,0.21428571428571427,0.14285714285714285,False
app won't open,43,0.2581139534883721,116.0,81.28692537573801,0.16279069767441862,0.20930232558139536,True
appreciation and love for app,44,0.8438295454545455,30.136363636363637,103.67920537596378,0.0,0.022727272727272728,False
appreciation for app,23,0.5076260869565218,21.217391304347824,111.63487577639752,0.0,0.0,False
audio/sound issues,35,-0.11337142857142857,118.05714285714286,85.87643633974606,0.22857142857142856,0.14285714285714285,True
children's approval,48,0.6034083333333333,39.208333333333336,94.19035603025736,0.020833333333333332,0.0,False
children's tv shows,32,0.0620375,25.0,101.71669114573089,0.0,0.0,False
daily life and responsibilities,28,0.6075392857142857,168.42857142857142,67.737599339668,0.0,0.14285714285714285,False
dates and miscellaneous terms,12,0.068925,17.833333333333332,110.08791666666669,0.0,0.0,False
dislike and retirement of app,15,-0.10911333333333335,22.2,113.53264102564104,0.0,0.0,True
download and install issues,25,-0.09917200000000001,50.36,84.85910756302523,0.0,0.04,True
download and storage issues,86,0.12860116279069767,204.65116279069767,80.06672062997266,0.12790697674418605,0.18604651162790697,False
educational games for kids,311,0.5831003215434084,90.61736334405144,87.21006996301665,0.01607717041800643,0.022508038585209004,False
educational learning tools,67,0.4860850746268657,48.11940298507463,83.3012890409269,0.0,0.014925373134328358,False
educational value,22,0.11031363636363635,24.636363636363637,-29.812272727272703,0.0,0.0,False
enjoyment of games,42,0.6314428571428572,32.476190476190474,106.72988409773185,0.0,0.0,False
expressions of gratitude,22,0.5334772727272727,19.90909090909091,104.90152597402599,0.0,0.0,False
expressions of love,20,0.54579,7.65,106.6616785714286,0.0,0.0,False
free games availability,10,0.42946,38.9,100.68067532467533,0.0,0.0,False
fun and educational apps,19,0.5644210526315789,30.473684210526315,29.496353383458665,0.0,0.0,False
fun experience,39,0.5199589743589744,16.41025641025641,110.05315018315021,0.0,0.02564102564102564,False
fun gaming experience,18,0.5729611111111111,28.38888888888889,110.45267676767679,0.0,0.0,False
fun learning for kids,17,0.5731294117647059,36.0,102.4522549019608,0.058823529411764705,0.0,False
fun stress relief,49,0.4893857142857143,7.061224489795919,101.35384044526904,0.0,0.0,False
game dislike and visual issues,12,-0.26275833333333337,66.25,99.07627355487652,0.0,0.0,True
game loading issues,34,0.13723529411764704,87.17647058823529,83.64868723887585,0.058823529411764705,0.11764705882352941,True
general feedback,17,0.43280588235294115,13.705882352941176,115.28823529411768,0.0,0.0,False
general positive feedback,20,0.36413,17.8,85.10750000000003,0.0,0.0,False
good for kids,26,0.5022807692307693,33.07692307692308,104.0565234765235,0.0,0.0,False
good game reviews,18,0.37777222222222223,16.555555555555557,112.71550505050507,0.0,0.0,False
great app praise,13,0.6067,11.23076923076923,109.51076923076926,0.0,0.0,False
great for kids,50,0.53197,22.68,102.73398571428574,0.0,0.04,False
incomprehensible reviews,116,0.4667224137931035,13.413793103448276,24.55159482758621,0.0,0.0,False
kids love app,22,0.4848909090909091,18.09090909090909,114.36605519480521,0.0,0.0,False
kids love it,26,0.7112807692307693,32.23076923076923,109.10444805194805,0.0,0.0,False
limited number of games,31,0.056358064516129035,38.774193548387096,98.0374995434673,0.0,0.0967741935483871,False
love for the game,31,0.6322064516129032,19.387096774193548,114.38935483870969,0.0,0.0,False
loving the app,40,0.6405350000000001,7.45,119.09675000000001,0.0,0.0,False
negative feedback,17,-0.4950588235294118,22.352941176470587,114.38016806722692,0.0,0.0,True
negative reviews,32,-0.26575625,14.9375,107.3585267857143,0.0,0.03125,True
negative user experience,23,-0.49763913043478264,10.26086956521739,59.776086956521766,0.0,0.0,True
neutral/mixed feedback,20,0.09881,14.45,82.84025000000001,0.0,0.0,False
no ads in free games,26,0.5470730769230769,78.1923076923077,92.53767330425987,0.07692307692307693,0.038461538461538464,False
non-verbal reactions,39,0.00571794871794872,8.307692307692308,107.73575091575094,0.0,0.0,False
pbs network appreciation,17,0.5660705882352941,97.05882352941177,89.99855313297995,0.0,0.0,False
positive affirmations,12,0.5358416666666667,12.583333333333334,118.85166666666669,0.0,0.0,False
positive app feedback,16,0.5882625,17.1875,99.16812500000002,0.0,0.0,False
positive app reviews,43,0.5813116279069768,26.930232558139537,110.94139112347257,0.0,0.0,False
positive feedback,206,0.5267310679611651,8.199029126213592,89.32080097087382,0.0,0.0,False
positive feedback with glitches,11,0.4731,28.09090909090909,104.54743211334122,0.0,0.0,False
positive feedback/reactions,17,0.6710294117647059,10.588235294117647,85.8473529411765,0.0,0.0,False
positive game reviews,67,0.6661402985074627,63.95522388059702,97.70778938208811,0.014925373134328358,0.014925373134328358,False
positive reactions,80,0.61696375,6.475,85.52868750000002,0.0,0.0,False
quantity of games,11,0.0,23.363636363636363,102.39500000000002,0.0,0.09090909090909091,False
rating and stars,52,0.32135,79.40384615384616,90.80871127214348,0.07692307692307693,0.057692307692307696,False
slow loading and lag issues,35,0.05414857142857143,45.74285714285714,89.77851898334225,0.0,0.08571428571428572,False
usernames or personal names,164,0.034979878048780486,21.091463414634145,64.74034498703419,0.0,0.012195121951219513,False
