merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
Brawlers & Gameplay,266,0.4547984962406015,158.86466165413535,82.75155060861572,0.05263157894736842,0.14285714285714285,False
Enjoyment and Fun,260,0.6190792307692308,32.48076923076923,97.97671620943524,0.0,0.023076923076923078,False
Game Progress and Updates,220,0.007643636363636365,81.74090909090908,62.69149527152815,0.022727272727272728,0.05909090909090909,False
Mastery Removal Feedback,261,0.07774291187739464,74.75862068965517,77.35899734226398,0.03065134099616858,0.06513409961685823,False
Other,2332,0.17572474271012006,155.50557461406518,75.34000855788514,0.10034305317324185,0.11363636363636363,True
Player Experience and Satisfaction,244,0.06072295081967214,106.01229508196721,78.8676188623336,0.004098360655737705,0.012295081967213115,False
Player Satisfaction and Ratings,633,0.3242366508688784,56.46129541864139,87.4731532741906,0.011058451816745656,0.07266982622432859,False
Poor Quality and Updates,128,-0.07632343750000001,61.9375,76.50464335804817,0.015625,0.078125,True
Positive Game Feedback,200,0.5272605,16.985,96.51576524725277,0.0,0.0,False
Positive Praise,456,0.38433947368421056,10.355263157894736,87.082576754386,0.0,0.0043859649122807015,False
