id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
aa48a4de-1783-4cdf-acdb-94351da1fc44,A Google user,nice game,5,0,1.123.0,2025-07-25 10:47:43,9,0.4215,joy,120.20500000000001,False,False,6,0.6905282864634916,5.0,"""appreciation for game""",False
89988ca5-2a0c-46d5-937a-d8772a33ddcf,A Google user,superb game,5,0,,2025-07-25 10:38:03,11,0.6249,surprise,77.90500000000002,False,False,82,1.0,61.0,superb game reviews,False
f18987e4-567b-49a1-9e68-1a7cc7574772,A Google user,500❤️,5,0,,2025-07-25 10:18:58,5,0.0,neutral,121.22000000000003,False,False,3,0.8794812348933371,3.0,unclear/non-english reviews,False
2afab57f-4f83-4719-a561-bed8e5b4b9ac,A Google user,no vibe please make it same as before,1,0,,2025-07-25 09:43:37,37,-0.4874,neutral,103.54,False,True,-1,0.0,,Unknown,False
de509416-088b-4a46-9860-ada2b33b128d,A Google user,yeh subway surfers ke bad meri favourite game endless hai this is the best endless game,4,0,1.123.0,2025-07-25 09:03:22,87,0.1779,joy,74.27000000000001,False,False,2,0.2729229834276791,2.0,"""temple run 2 feedback""",False
6331ea75-5a84-4159-9cdc-047d1995b89f,A Google user,good,5,0,,2025-07-25 08:23:56,4,0.4404,neutral,121.22000000000003,False,False,1,1.0,1.0,positive feedback,False
31f99980-14c2-4871-bb8c-1d7cf36431aa,A Google user,Temple Run 2 is good,5,0,1.123.0,2025-07-25 06:36:01,20,0.4404,joy,100.24000000000002,False,False,2,1.0,2.0,"""temple run 2 feedback""",False
87ec598f-fecb-41f4-9335-59f18c288a38,A Google user,bad for the game,1,0,,2025-07-25 05:59:40,16,-0.5423,sadness,118.17500000000001,False,False,78,1.0,58.0,negative game reviews,True
c91f45c5-a20c-4c9d-8ea6-70d6d39f3eed,A Google user,i love it 💗,5,0,1.123.0,2025-07-25 05:59:19,11,0.8779,joy,119.19000000000003,False,False,60,0.13702795980801713,26.0,positive app feedback,False
1c5632f2-6c97-4716-b89b-e818520ba06d,A Google user,it's really nice,5,0,,2025-07-25 05:57:03,16,0.4754,joy,90.99000000000004,False,False,73,1.0,54.0,positive bike reviews,False
7aaee1fc-6b6e-4f11-a69d-c2821bede2c7,A Google user,Good Game,5,0,,2025-07-25 05:21:29,9,0.4404,neutral,120.20500000000001,False,False,7,0.8663450209795391,4.0,positive game reviews,False
c40e2e84-b926-4398-b3f7-4b7d608a7123,A Google user,good,5,0,1.123.0,2025-07-25 04:16:31,4,0.4404,neutral,121.22000000000003,False,False,1,1.0,1.0,positive feedback,False
64272fda-783f-4b70-b178-fa159a5f4a72,A Google user,"not impressed,it only time wasted",5,0,,2025-07-25 04:14:35,33,-0.4939,surprise,49.48000000000002,False,False,20,0.12203383885367992,15.0,time passing apps,False
