merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
Unknown,1133,0.2866720211827008,137.19152691968225,79.59513299889453,0.17740511915269197,0.13945278022947927,False
account bans and harassment,10,-0.48097,201.2,69.58015832468848,0.0,0.0,True
ad-free fun,26,0.5341384615384616,90.42307692307692,87.41892077417384,0.11538461538461539,0.15384615384615385,False
among us meme & fun,37,0.6309378378378379,143.59459459459458,81.66812887801693,0.08108108108108109,0.08108108108108109,False
among us references,23,0.004239130434782607,18.0,73.89839130434784,0.0,0.0,False
app compatibility & download issues,132,0.009044696969696972,85.71969696969697,81.27111811129177,0.06060606060606061,0.12121212121212122,True
app nostalgia,38,0.23583947368421052,66.42105263157895,91.45093228038544,0.0,0.10526315789473684,False
app updates and changes,29,0.47472758620689653,106.58620689655173,86.2253975010405,0.06896551724137931,0.20689655172413793,True
best game experience,13,0.5591538461538461,21.846153846153847,112.88807692307695,0.0,0.0,False
best game praise,46,0.6503130434782609,25.152173913043477,89.90735601355169,0.0,0.021739130434782608,False
black screen issues,99,0.1717030303030303,200.17171717171718,78.08682077464928,0.5858585858585859,0.20202020202020202,True
bug issues,57,0.08591052631578948,87.75438596491227,85.45125107676039,0.9473684210526315,0.15789473684210525,False
casual chat & reactions,50,0.16343600000000003,22.6,37.08647500000001,0.0,0.0,False
casual gaming experience,28,0.344125,20.785714285714285,99.36404220779222,0.0,0.07142857142857142,False
chat and voting issues,26,0.04997692307692308,91.03846153846153,74.5604130516418,0.0,0.038461538461538464,False
chat functionality issues,149,0.1820261744966443,162.73154362416108,80.9022166414482,0.04697986577181208,0.2483221476510067,True
child safety concerns,27,0.4697444444444444,107.66666666666667,88.2534695152194,0.0,0.1111111111111111,False
connection issues,226,0.03965309734513275,185.56194690265488,64.1643488275891,0.2831858407079646,0.24336283185840707,True
cosmicube purchases,41,0.36842926829268297,206.85365853658536,73.33718674209055,0.07317073170731707,0.4878048780487805,False
customer love,15,0.6484866666666667,11.066666666666666,114.08959090909093,0.0,0.0,False
customization and skins,30,0.7083633333333333,144.76666666666668,81.41610328433663,0.13333333333333333,0.4,False
device compatibility and usage,18,0.73995,136.83333333333334,84.96634092746923,0.0,0.16666666666666666,False
disconnection bans,30,-0.5449666666666667,305.5,65.70877219154778,0.5666666666666667,0.23333333333333334,True
