merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
Loading/Startup Issues,469,-0.028866524520255867,117.44776119402985,74.54122560233132,0.27292110874200426,0.17057569296375266,True
Login/Connection Errors,156,-0.032551282051282056,112.32692307692308,78.88432803165482,0.3717948717948718,0.14102564102564102,True
Mobile Game Praise,487,0.13334907597535936,108.01232032854209,75.7481053354926,0.055441478439425054,0.1293634496919918,False
Other,2703,0.036402589715131335,174.9056603773585,72.9829937063998,0.1605623381428043,0.14798372179060304,True
Performance Issues,211,-0.07731279620853082,78.43127962085308,78.14885763554848,0.08056872037914692,0.0995260663507109,True
Performance and Optimization,143,0.30935804195804195,172.76923076923077,70.63034198794628,0.06293706293706294,0.06293706293706294,False
Positive Excitement,237,0.3774430379746836,9.746835443037975,90.01567962628093,0.0,0.0,False
Positive Game Experience,262,0.27067480916030534,26.52671755725191,92.88134058436668,0.003816793893129771,0.007633587786259542,False
Problemas técnicos,85,-0.1937670588235294,191.88235294117646,49.69224710557909,0.11764705882352941,0.0,False
User Experience Issues,247,0.046761538461538465,64.89473684210526,72.04768539051148,0.02834008097165992,0.008097165991902834,False
