id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
bd8bec76-a791-40ea-a828-d99fa92a3d57,A Google user,too hard,1,0,1.5.11,2025-07-25 14:32:17,8,-0.1027,sadness,120.20500000000001,False,False,38,0.615126605145384,36.0,ease of use,False
f5bb0d0c-6c08-42da-8f7b-e55c08f29876,A Google user,Super duper,5,0,,2025-07-25 03:05:13,11,0.5994,joy,35.60500000000002,False,False,26,0.04899960499896962,25.0,super enthusiasm,False
f0a111cd-214b-4385-8429-91ce3d16feec,A Google user,this app is very good and important for English,5,0,,2025-07-24 10:45:06,47,0.6436,joy,75.50000000000003,False,False,15,0.649292253383629,14.0,positive app reviews,False
39d270a7-597a-4075-85e8-f5439bb4306b,A Google user,So fun!,5,0,,2025-07-22 12:43:48,7,0.5974,joy,120.20500000000001,False,False,42,0.20347491087164135,38.0,fun and easy gameplay,False
c15838e1-90df-4f8e-a142-fe2daa953e85,A Google user,بازی خوبی است و دخترانه پسرانه نیست,5,0,,2025-07-22 07:20:44,35,0.0,neutral,115.13000000000002,False,False,3,1.0,3.0,game quality and enjoyment,False
4cfe95d1-2e00-47ad-8c83-23b46740ecbb,A Google user,Amazing,5,0,,2025-07-21 23:09:46,7,0.5859,surprise,-47.97999999999996,False,False,17,1.0,16.0,positive feedback/compliments,False
cc5cde3f-2038-4b4d-8218-6ab9bd4fb969,A Google user,idk why but okay,5,0,1.5.11,2025-07-19 03:45:03,16,0.2846,neutral,97.025,False,False,35,0.28631300651267055,33.0,negative reactions/feedback,True
2cc0c778-31d2-4910-af15-cd4eabba5b1a,A Google user,Good,5,0,,2025-07-18 08:10:03,4,0.4404,neutral,121.22000000000003,False,False,2,1.0,2.0,positive feedback,False
80638dd2-7c5a-4481-910d-206abd75c273,A Google user,when I was young I used to like this app banana down because I can make so much glitches and plus it just makes me feel uncomfortable of all the characters I don't know why I install this app because it has so much glitches and it has the weirdest characters and plus I can name my character swear words and they won't care.,1,13,1.5.11,2025-07-18 05:51:09,324,-0.5897,fear,33.48125,True,False,-1,0.0,,Unknown,False
4cf83679-894a-47c7-ad64-a6106f309e88,A Google user,scratch is amazing and I love it so much,5,0,1.5.11,2025-07-16 19:12:03,40,0.8402,joy,94.30000000000001,False,False,4,0.5470423230939658,4.0,comparing to scratch,False
ab3b63ee-a0e2-49fe-ba85-38573db6303f,A Google user,iT's ok,4,0,,2025-07-16 14:22:32,7,0.296,neutral,77.90500000000002,False,False,-1,0.0,,Unknown,False
4560168f-c090-41eb-8325-3431009e7420,A Google user,Good,4,0,1.5.11,2025-07-16 10:07:54,4,0.4404,neutral,121.22000000000003,False,False,2,1.0,2.0,positive feedback,False
36518e82-a83c-4cb1-9e4d-d4ee19852df5,A Google user,just incredible need to try,5,0,1.5.11,2025-07-16 10:03:26,27,0.0,surprise,66.40000000000003,False,False,9,0.3377677102138378,9.0,app quality feedback,False
4deecbfc-f9d4-4133-8a43-909655590a3d,A Google user,I love how there many posibilitys!,5,0,1.5.11,2025-07-16 09:40:35,34,0.6696,joy,59.745000000000005,False,False,30,0.6423657168164475,29.0,positive feedback/ love for app,False
fc602fc5-8e2f-4e22-a888-43c721f03fcb,A Google user,good but to loud,4,0,1.5.11,2025-07-15 13:55:22,16,0.2382,joy,118.17500000000001,False,False,37,0.3004271437972816,35.0,quality complaints,True
196ef6fa-50a0-415e-9964-235871e54460,A Google user,This is the best game I have seen it is educational and fun! I love to use it when we go to road trips and it doesn't use ad's. I definitely recommend this game,5,2,,2025-07-15 10:33:31,160,0.9531,joy,85.8493137254902,False,False,-1,0.0,,Unknown,False
e594655e-4b5d-40d2-a782-c0b499f57e8d,A Google user,Wow😃,5,0,,2025-07-15 03:21:42,4,0.743,surprise,121.22000000000003,False,False,10,0.663283421650995,10.0,positive reactions,False
dff0e1ab-77a2-4353-b6de-1cf1b87b9ae1,A Google user,It's a good place to start before using scratch I recommend it.,5,0,1.5.11,2025-07-14 22:02:24,63,0.6597,neutral,81.85500000000002,False,False,4,0.551571637068959,4.0,comparing to scratch,False
e0046737-bcd5-450a-8638-068c50c659e2,A Google user,nice app,5,0,,2025-07-14 02:47:51,8,0.4215,neutral,120.20500000000001,False,False,28,0.5520801840458547,27.0,app quality opinions,False
a64becb5-35a3-4e2f-9303-a5cfb3e5b89e,A Google user,it is very FUN the only thing I don't like is it is really hard to make a game.,4,0,1.5.11,2025-07-12 03:14:09,79,0.366,joy,89.5921052631579,False,False,-1,0.0,,Unknown,False
fb96d0b7-7d98-4608-8e0b-965f17f264d8,A Google user,so babyish... How to improve it...,1,0,,2025-07-12 02:17:22,34,0.4404,surprise,73.84500000000001,False,False,20,0.02440064228487905,19.0,app improvement suggestions,False
4a345eac-b79f-4294-9d5a-197af66f8def,A Google user,😎 cool,5,0,1.5.11,2025-07-10 16:55:21,6,0.6486,joy,121.22000000000003,False,False,58,0.5429967750999483,52.0,"""coolness reactions""",False
f94edf07-9987-4fd8-8255-57f5c4fcaa32,A Google user,the game is good but i don't know how to delete unusual people,4,0,1.5.11,2025-07-10 12:20:24,62,0.2382,surprise,76.50153846153849,False,False,45,1.0,41.0,deleting sprites/characters,True
23273972-c7fa-4092-bd15-db2874ac7433,A Google user,you can make animaitions and stuff!,5,0,1.5.11,2025-07-10 10:22:50,35,0.0,joy,87.94500000000002,False,False,-1,0.0,,Unknown,False
92bad7aa-4060-444f-8d3c-24c143621aab,A Google user,very broken second time it stopped working,2,0,,2025-07-10 09:39:14,42,-0.6478,sadness,66.7871428571429,True,False,43,1.0,39.0,app functionality issues,True
4cc9ae7c-5236-406a-a0f5-3b1cc74966b1,A Google user,I like this game,5,0,1.5.11,2025-07-09 08:58:16,16,0.3612,joy,118.17500000000001,False,False,24,0.5999521027162962,23.0,game appreciation,False
30568333-2cff-4918-b24a-9b8495231b12,A Google user,it's really good for making anima,5,0,1.5.11,2025-07-09 06:47:59,33,0.4927,joy,59.745000000000005,False,False,-1,0.0,,Unknown,False
42e5be0f-8fe7-44d4-962a-5aed98d94e89,A Google user,I don't think this is even a good game,1,0,,2025-07-08 05:25:23,38,0.4404,surprise,103.70000000000002,False,False,6,0.8939818143067549,6.0,game enjoyment reviews,False
99424d9b-a3f6-4ae2-914b-d9e1cc663427,A Google user,it's one of the kind you guys should try this application damm it's fun,5,0,,2025-07-07 14:14:25,71,0.7717,joy,89.89642857142859,False,False,-1,0.0,,Unknown,False
09201844-7a2f-4157-afad-567d1a17cdb7,A Google user,so I want to play my game audio stopped working I want to try again audio stopped working,1,1,1.5.11,2025-07-07 10:50:27,89,0.1226,sadness,71.06500000000001,False,False,81,1.0,74.0,audio and play issues,True
3de10ec2-1999-4391-a3ff-cba27c29dec8,A Google user,please improve the scratch 3.0 it is not downloading for mobile phone for me i don't know why if i can download means pls tell how i can download and this app is also nice,3,0,1.5.11,2025-07-07 06:26:16,171,0.8074,sadness,87.55250000000002,False,True,-1,0.0,,Unknown,False
3aff54b6-28f6-4d27-a5bf-5a6768e2e9d9,A Google user,very nice aap,5,0,,2025-07-06 21:43:10,13,0.4754,joy,90.99000000000004,False,False,84,1.0,76.0,"""appreciation for kids' app""",False
43db5f44-65d1-4363-bba9-6bd1643e0397,A Google user,luckily i can animate by using this app!!:3,5,0,1.5.11,2025-07-06 07:52:53,43,0.5972,joy,50.66500000000002,False,False,25,0.7077675373314141,24.0,animation creation,False
08caaa11-4a8a-4e02-9c9e-f70c75cd75d7,A Google user,yay again,4,0,,2025-07-06 06:20:35,9,0.5267,joy,77.90500000000002,False,False,50,1.0,45.0,expressions of excitement,False
452ed6df-67b5-4aa6-8135-5edcd9cf3768,A Google user,scratch jr is a very good game and is a lot of fun,5,1,1.5.11,2025-07-06 01:01:56,50,0.7574,joy,96.02461538461542,False,False,105,1.0,94.0,"""scratch jr app reviews""",False
05adc3da-74d1-4293-a22a-1087d6b813ec,A Google user,wow super cute 🥰,5,0,1.5.11,2025-07-05 07:03:39,16,0.9584,surprise,90.99000000000004,False,False,39,0.05929625571440945,10.0,positive reactions,False
2ee9396f-c56c-4e17-9f97-42013bcd76e4,A Google user,very good app,5,0,,2025-07-05 02:48:34,13,0.4927,joy,90.99000000000004,False,False,73,0.8189404662335099,67.0,positive app experience,False
