id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
098eb1fb-4001-4bf5-98b0-1cac0c7329ed,Minh Chanh Vo,"Easy to use, love the charts!",5,0,A.2024.08.15,2025-06-18 02:07:22,29,0.8122,joy,102.045,False,False,0,1.0,0.0,baby growth tracking,False
1c31d065-34a7-4d3f-8f3e-bc1f0797d042,Arun S,GOOD APP TO MAINTAIN THE BABY DETAILS,4,0,A.2024.08.15,2025-06-14 05:14:39,37,0.4404,neutral,78.87285714285717,False,False,0,1.0,0.0,baby growth tracking,False
f95abf23-8ab4-4219-82a7-45ad1e4d8850,Kay Goldney,"very very useful. I've had a lot of problems with feeding and buying some scales and using this app has enabled me to take more control over the situation, it's been reassuring that I can check that my baby is putting on weight as expected by myself at home. The app is very easy to use and the data is well presented.",5,0,A.2024.08.15,2025-06-03 06:51:48,318,0.83,joy,64.41639784946238,False,False,0,1.0,0.0,baby growth tracking,False
e783af8d-953a-4668-a698-d49cfb66ef7b,Aimee B,amazing easy to use app with only what you need. really happy with it thank you.,5,0,A.2025.04.07,2025-05-25 00:11:11,80,0.9216,joy,82.39000000000001,False,False,1,1.0,1.0,"""user-friendly app""",False
73e7d385-8e9d-4cc6-a71a-9d01a9b731cb,Junaid Shah,"Fantastic work, would be much better if 3rd and 97th percentiles are also shown. I'm aware that is shown on chart lines but what i mean is in tables.",5,0,A.2024.08.15,2025-05-05 10:20:05,149,0.5023,neutral,84.17956896551725,False,False,0,1.0,0.0,baby growth tracking,False
09ca235b-2c0c-4d0b-9800-fa9c8a4254bf,Alamin Ali,"no ads, easy interface. brilliant info for making sure your kid is staying consistent in their growth",5,0,A.2024.08.15,2025-04-15 12:31:57,101,0.6242,neutral,68.81926470588238,False,False,0,1.0,0.0,baby growth tracking,False
38d4d20a-7949-471f-b1f1-2ddad5fc6292,David Matthews,very helpful,5,0,A.2024.08.15,2025-03-29 18:19:41,12,0.4754,joy,35.60500000000002,False,False,5,1.0,5.0,helpful and useful app,False
c6fc098d-33db-41a8-8a01-37fc1bd49bf7,Ái Hoàng Văn,very good,5,0,A.2024.08.15,2025-03-24 16:21:52,9,0.4927,joy,77.90500000000002,False,False,3,0.06049728888150649,3.0,positive feedback,False
9db877d7-4c0a-4187-a113-64b946c3da86,omar nunziati,only app I found than really work on tracing your child grow amazing 🤩,5,0,A.2024.08.15,2025-03-19 18:59:46,70,0.5859,joy,76.50153846153849,False,False,0,1.0,0.0,baby growth tracking,False
59ab2c7a-9b51-4caa-a33f-c29ebbf8cc36,Michaela Foley,Easy to keep track of multiple kids,4,0,A.2024.08.15,2025-03-15 18:22:45,35,0.4404,neutral,78.87285714285717,False,False,0,1.0,0.0,baby growth tracking,False
