id,user,text,rating,likes,app_version,date
d6d11c5a-949e-4828-9e08-6b6ea20e2576,A Google user,good to understand,4,0,1.307.5.1,2025-07-25 16:08:04
fe76da21-46d8-47f5-96f6-1c2bdc4e073c,A Google user,so nice,5,0,1.307.5.1,2025-07-25 15:58:45
99526de1-9c50-4511-9d43-fc7089ac5907,A Google user,relaxing.,5,0,1.307.5.1,2025-07-25 15:50:17
55b77d7d-36a0-46ba-b107-d4f285812902,A Google user,candy good,5,0,1.307.5.1,2025-07-25 15:41:33
63666cea-fad1-474a-8827-b7f4c2ccf7e9,A Google user,messa like it,5,0,,2025-07-25 15:26:49
e5a5207e-5bda-4df0-82b8-c51d499e9a30,A Google user,fun,4,0,1.307.5.1,2025-07-25 15:21:13
4bf8ca43-3dd4-4430-92fd-067b4a577176,A Google user,bad,1,0,,2025-07-25 14:47:39
0c532190-721c-4760-88d3-9bf4d3c91c89,A Google user,thank you 😊,5,0,,2025-07-25 14:46:26
66ff00c1-189e-4514-92b7-9de410d1fbae,A Google user,always a 4,4,0,,2025-07-25 14:43:38
5d51c336-3473-4c5b-8fd8-b769ccf3017c,A Google user,good game guys try it,5,0,1.307.5.1,2025-07-25 14:43:21
66c6d329-64b1-49f1-a149-a57e4419eaf0,A Google user,xcelent,5,0,,2025-07-25 14:30:43
4f5f2591-99df-4387-bb2a-aaf31a7cd5a6,A Google user,Amazing,5,0,1.307.5.1,2025-07-25 14:28:27
ac695617-5072-4852-b3b3-60d1cffdad42,A Google user,wonder full,5,0,1.307.5.1,2025-07-25 14:27:48
a689f265-ddf6-46b5-ba4f-3d9cb60081c6,A Google user,I've never in my 30 years of playing games have I ever played anything like this!,5,0,1.307.5.1,2025-07-25 14:16:29
0df18001-79b3-4bbd-8c32-4315922c2a8d,A Google user,Absolute G.O.A.T (Greatest of all time),5,0,1.307.5.1,2025-07-25 14:15:01
307bbed2-59b9-459a-a7b7-552ab42f545f,A Google user,Candy crush saga is More impressive than before.,5,0,1.307.5.1,2025-07-25 14:14:33
bb88c5de-d143-4281-9153-b34572b9d1fc,A Google user,good game,5,0,1.307.5.1,2025-07-25 14:11:21
ae91e2e2-d29f-440e-9404-1d218637f1f7,A Google user,can candy crush consider paying players who beat levels.,3,0,1.305.0.1,2025-07-25 14:09:01
04bc7979-58a9-4be6-a232-d6f333c06616,A Google user,just getting messy and messy,1,0,1.270.1.1,2025-07-25 14:08:31
8d0c347c-7ec4-4cbc-a88b-63b023cfc379,A Google user,"excellent,i enjoy",5,0,1.307.5.1,2025-07-25 14:05:57
1adb8b68-5860-40f3-b85b-aba4c4ac41ec,A Google user,app stop in play game 🫩,1,0,1.307.5.1,2025-07-25 13:59:57
da8a3e59-57e4-4eaa-8d1f-b37f97863ff0,A Google user,intresting game,5,0,1.307.5.1,2025-07-25 13:53:36
543e9ca7-07ce-404f-bb65-dcf97bd58a79,A Google user,good 👍👍,5,0,1.307.5.1,2025-07-25 13:46:06
aa829775-e36f-4407-a8ad-157dbdc63daf,A Google user,great,5,0,1.307.5.1,2025-07-25 13:39:33
b70eeb33-262f-4994-a06a-76d08821d6a4,A Google user,crazy game I love itttttt 💕🥰,5,0,,2025-07-25 13:38:52
1781c10c-938c-4210-a380-c2a723e319d3,A Google user,I m ar the top,5,0,1.307.5.1,2025-07-25 13:29:01
33e7f399-9ca9-4181-9e80-6b118ae88d20,A Google user,okay for passing some time,2,7,1.307.5.1,2025-07-25 13:28:25
6e9ae93e-fbf3-46ea-8e52-7693e36712c0,A Google user,game is very very good 👍 I think this game is would no1 game 🎮🌐,5,0,,2025-07-25 13:24:51
4c56fd8f-932d-445c-a2a6-2cdb07a172ab,A Google user,Instant classic,5,0,1.307.5.1,2025-07-25 13:22:58
95dff458-b2ba-4bff-87c1-7fceda2460a1,A Google user,Exceptional,5,0,1.307.5.1,2025-07-25 13:20:48
9222761f-cf67-40d3-bd69-07d6325ba355,A Google user,nice,5,0,1.307.5.1,2025-07-25 13:11:19
71c66698-754a-4664-8530-18364272e856,A Google user,gold earning not good,3,0,1.307.5.1,2025-07-25 12:59:47
b2afd0eb-3d4e-4752-8bb6-88c30c1d28c9,A Google user,Perfect yay like it waw a 1etr,5,0,,2025-07-25 12:59:05
b7fea976-c6eb-4d37-9d9d-0d01988f3cd8,A Google user,satisfying,4,0,,2025-07-25 12:56:29
5ac77ebb-7701-44c5-82a0-9d0723b17d95,A Google user,Fun,5,0,1.307.5.1,2025-07-25 12:54:43
883bce8e-b548-4198-995d-5b943d9decf8,A Google user,Nice game..,4,0,1.307.5.1,2025-07-25 12:50:51
4a76e1d0-6779-4833-ad57-7f4f0716023d,A Google user,good game enjoy it,5,0,1.307.5.1,2025-07-25 12:44:48
610ec174-9de5-4617-a6de-49966df93c03,A Google user,super,5,0,,2025-07-25 12:40:49
a3683974-de49-4a87-9278-72487b43308a,A Google user,UnConditional Love,5,0,1.307.5.1,2025-07-25 12:39:04
9da51429-628b-4d59-b431-8292db29dccf,A Google user,good game,5,0,1.307.5.1,2025-07-25 12:36:19
ac259b2b-6a17-4786-9dc7-977a4b9562dc,A Google user,No. 1 app,5,0,,2025-07-25 12:34:50
11efa9be-c4a2-4343-b885-7e7dd20266d0,A Google user,"it's my request to bring back the old music and stuff cause now it sounds like I'm hearing someone getting a diarrhea, it's not nostalgic now rather worse and the old deep voice that says divine and it doesn't say delicious anymore please bring it back 🙏",4,0,1.304.1.1,2025-07-25 12:32:41
b73a9bc0-0f1f-4faa-950d-506da1a7e2c0,A Google user,👌,5,0,1.307.5.1,2025-07-25 12:30:44
61e2c9f5-d767-413b-b6a3-c4da3eb7dc24,A Google user,"super game , stress khatam krr deta h .",5,0,1.307.5.1,2025-07-25 12:29:43
32412a46-e0d8-4a40-8454-c2de1b2ea1eb,A Google user,"great game! I was on Level 100 before I broke my TCL phone, now I'm on level 37, trying to break my record again",5,0,1.307.5.1,2025-07-25 12:26:47
f8790262-5cff-488c-a687-3d6958a3fd2e,A Google user,good,5,0,1.307.5.1,2025-07-25 12:22:50
cf9c9c35-5ce4-4b03-8b2c-d42c5d7be7e7,A Google user,I like the game,5,0,1.307.5.1,2025-07-25 12:18:33
9df939f8-dcb0-496e-a5a4-38800fe4d873,A Google user,nice 👍,5,0,1.307.5.1,2025-07-25 12:11:32
d6090158-cb8f-4dd4-af57-eeee4976f8f0,A Google user,best,5,0,1.307.5.1,2025-07-25 11:54:40
aca720c4-5837-435a-b5d9-a86636a6b92f,A Google user,nice game,5,0,1.307.5.1,2025-07-25 11:53:40
c2912d2c-eaa4-4141-ac01-986727144d6b,A Google user,cool relaxing 😎,5,0,1.307.5.1,2025-07-25 11:52:11
ddfc2e3e-4a94-40b7-97b9-3e49cd819ceb,A Google user,good,5,0,,2025-07-25 11:47:19
616c4f6c-c89b-4d1f-b021-39f59028aa66,A Google user,Great!,5,1,1.307.5.1,2025-07-25 11:45:48
352d1800-8c5e-403f-b34a-9c71f2ab45f6,A Google user,Cool,5,0,1.307.5.1,2025-07-25 11:39:12
8dc3ff20-e623-4d26-83cd-2330a7f00315,A Google user,good,5,0,1.224.0.1,2025-07-25 11:35:35
15b73c00-5a85-4639-8c43-22a4c133fd6e,A Google user,just good,5,0,1.306.0.1,2025-07-25 11:32:31
9152945a-0277-4c8f-9545-2f960c66a8b8,A Google user,it's fun,5,0,1.307.5.1,2025-07-25 11:25:38
e3d5a1c8-b084-432d-818f-c5363aeeead8,A Google user,"amazing game, endless fun",5,0,1.307.5.1,2025-07-25 11:24:07
f94cccdd-0eca-4d37-b945-66b4f28d086f,A Google user,"Very good game, it really improves mental vitality",5,0,1.307.5.1,2025-07-25 11:21:29
f53d809d-5d88-45e5-b0b8-7c5961e5f094,A Google user,ফালতু গেম,5,0,1.259.0.1,2025-07-25 11:18:27
dfbb86bf-9a19-4b82-8467-d181b67497fc,A Google user,good,5,0,1.307.5.1,2025-07-25 11:16:56
87ef4ffb-241d-496c-bb4d-54a4d09c1a87,A Google user,very good,4,0,1.307.5.1,2025-07-25 11:16:26
33cf31da-1f1a-4664-ab5a-1a9c67a3ff9f,A Google user,I use to play this long ago.. it's fun to play this game!,5,0,1.307.5.1,2025-07-25 11:08:29
457d8923-8ca4-421b-8531-b7805b928c3f,A Google user,fantastic,5,0,1.307.5.1,2025-07-25 11:06:57
42e2a905-4d77-40ae-b394-6fb1f755284b,A Google user,it's best time pass as well as entertainment in the form of game.,4,0,1.307.5.1,2025-07-25 11:04:35
48e3eea9-cd28-429e-a3d3-577d16503738,A Google user,Huge bug problem. App not working properly,1,0,1.307.5.1,2025-07-25 11:01:08
