merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
Unknown,1186,0.23728102866779088,108.57841483979765,74.30969511661951,0.1239460370994941,0.1281618887015177,False
account bans and suspensions,16,-0.318575,256.4375,67.93403515017269,0.125,0.125,True
account issues,46,-0.2205978260869565,190.6086956521739,68.24293397538656,0.34782608695652173,0.32608695652173914,True
account loss issues,53,-0.0010433962264150924,143.9433962264151,76.49728439259374,0.1320754716981132,0.07547169811320754,True
app connectivity and bugs,11,0.14816363636363636,138.0,71.80995744158666,0.2727272727272727,0.18181818181818182,False
app crashes and performance issues,12,-0.13665,166.25,71.7601424189964,0.4166666666666667,0.16666666666666666,True
app crashes and stability,37,-0.031091891891891887,97.51351351351352,79.85242345762504,0.972972972972973,0.13513513513513514,True
app freezing issues,14,-0.09302142857142857,68.28571428571429,79.69566016616439,0.7857142857142857,0.0,True
app launch issues,79,-0.04284556962025316,68.46835443037975,81.30278658686213,0.12658227848101267,0.13924050632911392,True
app not opening,15,0.024153333333333336,24.866666666666667,63.542857142857166,0.0,0.06666666666666667,False
app not working,26,-0.020188461538461537,29.03846153846154,86.57610389610392,0.0,0.07692307692307693,True
arena battles,12,0.17955833333333335,267.0833333333333,64.54431847210772,0.16666666666666666,0.25,True
batman & dc characters,37,0.5395243243243243,111.8108108108108,76.39587028652399,0.0,0.10810810810810811,False
best game ever,37,0.6180189189189189,18.972972972972972,91.39054054054057,0.0,0.0,False
character collection,66,0.5948969696969697,100.5909090909091,69.26013166022511,0.0,0.22727272727272727,False
comparison to injustice,17,0.17498235294117648,95.58823529411765,72.81079688923413,0.0,0.058823529411764705,False
console experience,18,0.5173000000000001,51.27777777777778,73.60439102564105,0.0,0.05555555555555555,False
control issues,24,0.11177916666666665,89.08333333333333,81.19222033974881,0.041666666666666664,0.08333333333333333,False
controller support,22,0.27040000000000003,110.04545454545455,55.94434127484504,0.0,0.45454545454545453,True
data loss and recovery,13,0.18855384615384616,88.76923076923077,79.30352117874178,0.0,0.3076923076923077,True
dc comics characters,11,0.6202727272727273,190.54545454545453,61.20516457419903,0.09090909090909091,0.09090909090909091,False
dc fans,67,0.577623880597015,68.1044776119403,83.13422912215609,0.05970149253731343,0.08955223880597014,False
device compatibility issues,19,0.06376315789473684,63.421052631578945,82.4567842397877,0.10526315789473684,0.10526315789473684,True
download errors,66,-0.20508484848484848,161.95454545454547,65.65708523127927,0.6060606060606061,0.3333333333333333,True
download issues,55,-0.11537272727272728,98.54545454545455,68.4767390677473,0.05454545454545454,0.5454545454545454,True
engaging visuals,14,0.5673357142857143,34.142857142857146,49.18592621664053,0.0,0.0,False
enjoyable game,69,0.4391768115942029,9.405797101449275,120.11673913043478,0.0,0.0,False
enjoyment and fun,35,0.4892942857142858,6.142857142857143,114.56814285714287,0.0,0.0,False
