id,user,text,rating,likes,app_version,date
9398f9a2-8fd3-47d9-8d6f-de39deb636e9,A Google user,wow,5,0,2.109.1,2025-07-25 23:07:15
d8f9c77c-d7bc-438d-9cee-f3ed3819ee95,A Google user,please come back the old pic,1,0,2.112.1,2025-07-25 23:07:08
a8bcf0b6-5e1b-4a0f-8091-83f54e8fa02b,A Google user,so I like this so much,5,0,,2025-07-25 23:07:05
bbebe1e6-6b17-450e-a8b9-531b9ee61b2f,A Google user,this game is so amazing 🤩,5,0,2.112.1,2025-07-25 23:06:15
8f79f639-b26d-42c4-899b-54821454fdd9,A Google user,baler game,1,0,2.112.1,2025-07-25 23:05:51
9fd02c91-ca6c-400d-b3d4-359f0d058693,A Google user,"I have been playing this game for the past 5-6 years The game was good before now the game is filled with many hackers panel users so we cannot perform our natural gameplay. Garena's focus is about new events, top up, making money, collaborations etc .But they are not focussing about the hackers and panel users . 2 years ago I gave 5 ⭐ to this game and now i'm editing it with 1 ⭐ but It actually doesn't deserve that 1⭐ also👎🏻👎🏻👎🏻",1,0,2.111.1,2025-07-25 23:05:48
1106efb8-6c30-4237-87cb-a9f45cd7afbc,A Google user,best I am a Esports player,5,0,2.112.1,2025-07-25 23:05:38
813c037c-8ae1-4c26-8bb1-5cb387155fae,A Google user,hay,5,0,2.111.1,2025-07-25 23:05:29
88cc2de4-43a4-458e-80c7-fb43ee63231c,A Google user,WE NEED OLD PEAK,1,0,2.112.1,2025-07-25 23:05:14
5f79792c-df0b-417a-b0a1-d468aabfa75f,A Google user,we need old peak,1,0,,2025-07-25 23:05:00
7e1757a0-1d31-48a5-90db-cbff22c1b250,A Google user,we Need old peek,1,0,2.112.1,2025-07-25 23:03:35
6bc9dd8f-4b36-4d57-8e92-2e9290eb6920,A Google user,wow,5,0,2.111.1,2025-07-25 23:03:31
d6f516e2-6c71-4642-8813-f164e2cc8294,A Google user,we need old peak,1,0,2.112.1,2025-07-25 23:03:04
e86c75d4-bf2d-407e-b2f4-f5e6870dbf77,A Google user,nicee,5,0,2.108.1,2025-07-25 23:03:03
457a1ea3-d2d9-4ec7-a78d-3f0453c85fcb,A Google user,op,5,0,,2025-07-25 23:02:53
c1e30595-cca3-4fbd-a85b-9095c5c361be,A Google user,I am 6 years old player 🤫😏🔥,5,0,2.109.1,2025-07-25 23:02:42
