id,user,text,rating,likes,app_version,date,text_length,vader_sentiment,emotion,readability,contains_bug_keywords,contains_request_keywords,topic,topic_prob,merged_topic,merged_topic_label,pain_point
84936f36-3a2e-437c-8bcb-d5905c955556,A Google user,I'm slightly addicted to this game. I enjoy the variety of different segments and you can ignore the parts you dont like so much without any major impact. Has enough strategy required to keep it interesting.,5,0,29.0.1,2025-07-25 18:12:17,207,0.316,joy,58.35500000000002,False,True,22,0.4921999924827482,19.0,game addiction,False
7dacb0f9-36b8-4f46-be06-1ca804e2d4db,A Google user,this game is kinda cool bc the clowns and the people dragging bags are scary,5,0,29.0.1,2025-07-25 18:05:56,76,-0.2944,fear,78.81000000000003,False,False,-1,0.0,,Unknown,False
be9b4902-cd6f-4790-9d65-97d63a7edd07,A Google user,goodish,3,0,,2025-07-25 17:59:54,7,0.0,neutral,36.62000000000003,False,False,1,0.8331623722443585,1.0,positive feedback,False
a532a31a-9695-42b3-b6e9-a5900106c7be,A Google user,HAVE HAD THIS GAME FOR SLIGHTLY OVER A YR NOW.... NOW U HAVE TO ACCEPT THEIR TERMS OF USE AND PRIVACY POLICY.....NO THANK YOU..IM DELETING THIS APP NOW,1,0,29.0.1,2025-07-25 17:58:01,151,0.6249,neutral,87.93714285714289,False,False,44,0.33286319653879853,38.0,data privacy concerns,True
d9b322e1-7a2b-4283-baf6-3166f12bc868,A Google user,To me it's a fun way to pass time at work,5,0,29.0.1,2025-07-25 17:44:31,41,0.5106,joy,111.07000000000002,False,False,15,0.20871871118806903,12.0,time passing games,False
48c34fb7-ffa3-40b5-bda5-7b35d08a589d,A Google user,it's been crashing since the new update. when I finish each puzzle game. please fix,3,0,29.0.1,2025-07-25 17:24:07,83,0.3182,sadness,92.06250000000001,True,True,98,1.0,74.0,app crashes and bugs,True
c68f27ad-c1b8-4d15-bbbf-3d883f635fab,A Google user,luv it,5,0,28.1.2,2025-07-25 17:15:56,6,0.0,neutral,120.20500000000001,False,False,96,0.17176620327646397,72.0,customer affection,True
547d722c-a9c0-43e0-96ed-a253e6ee3b90,A Google user,"You guys keep cheating me. I did 2 tasks, 5 olives & 3 luck chests. game freezes and you take away the completed task. which does not progress me. and whats up with these challenges, same old same old? nothing new. it's frustrating & became very very boring!!! fix it!!! plus I think you could come up with better features for mobile users!!",1,178,28.1.2,2025-07-25 17:10:01,341,-0.3539,sadness,85.65229508196724,True,True,-1,0.0,,Unknown,False
b003549e-71d4-4066-a1b3-4c8d2636d33e,A Google user,love this game,5,0,29.0.1,2025-07-25 16:37:23,14,0.6369,joy,119.19000000000003,False,False,29,0.7577383819002924,26.0,player affection,False
f9eb31c2-2483-4edb-84e2-ac3f0ceb113b,A Google user,I enjoy it playing so much🥰,5,0,29.0.1,2025-07-25 16:30:26,27,0.9114,joy,87.94500000000002,False,False,25,0.2943881023585193,22.0,longtime enjoyment,False
8a8d9700-58fd-4b38-94e1-370c541a5320,A Google user,not as advertised - gameplay is different to the advert and boring,2,0,,2025-07-25 16:21:01,66,-0.3182,sadness,57.23363636363638,False,False,0,1.0,0.0,misleading advertisements,False
0e661c02-8711-4864-ae3c-6d6f6985c572,A Google user,amazing games,5,0,29.0.1,2025-07-25 16:14:01,13,0.5859,joy,35.60500000000002,False,False,17,1.0,14.0,beautiful graphics,False
c2a85b0b-8fe5-48a3-b157-45f76a9a70a4,A Google user,this game is off the chain love it,5,0,29.0.1,2025-07-25 15:58:16,34,0.6369,neutral,114.11500000000001,False,False,29,0.09506204123093631,26.0,player affection,False
9949aff6-02c3-4ef9-8b57-30c3237c1990,A Google user,fun,5,0,29.0.1,2025-07-25 15:48:53,3,0.5106,joy,121.22000000000003,False,False,11,0.6087177176266995,8.0,enjoyable experience,False
88ec6277-a7a1-41ea-a887-2d39869aa827,A Google user,"On level 56. They have made the match games so damn hard that you will spend days playing level until you find $10 game money to buy your way into more moves so that you can pass the level. Unfortunately, this means that you can't use it to upgrade your your shops. The game is becoming more frustrating than fun. Why would you make the games so hard that you lose players? It makes no sense! Unhappy longtime player!!!",3,0,29.0.1,2025-07-25 15:42:43,419,-0.875,sadness,88.29139240506329,False,False,35,0.6982942136655537,31.0,difficulty and frustration,True
de46954a-52e3-4996-83b4-c80ec0b5dd8e,A Google user,amazing,5,0,29.0.1,2025-07-25 15:26:31,7,0.5859,joy,-47.97999999999996,False,False,37,1.0,10.0,positive praise,False
655ef219-789c-4962-abd2-889715349d4f,A Google user,Making you aware there are 2 township not 1.,1,2,9.6.0,2025-07-25 15:25:21,44,0.0,neutral,84.90000000000003,False,False,8,1.0,5.0,township gameplay & spending,False
ae35dc2e-e638-4f90-8a71-fba7252e88fd,A Google user,"love the game because it keeps me busy, without me building worlds, and having to obtain nonsensical power boasts etc. i just wish i could do the orders",5,0,29.0.1,2025-07-25 15:21:23,152,0.7845,sadness,65.72500000000001,False,False,-1,0.0,,Unknown,False
d8c146ff-154d-42f9-895f-ce2db5b86d43,A Google user,It's nothing like the ad! Don't waste your time installing it.,1,0,29.0.1,2025-07-25 15:13:02,62,0.1316,anger,93.57977272727274,False,False,0,0.9153416107802014,0.0,misleading advertisements,False
cb311fdd-8712-44b8-b7e4-34016d46cf75,A Google user,💜,5,0,29.0.1,2025-07-25 15:12:44,1,0.6369,neutral,0.0,False,False,6,0.9219796337556218,2.0,positive game feedback,False
b8d486d6-8ebd-4828-97c8-544bddc73626,A Google user,"Have been playing for years on my tablet and the today it's wanting an update, not compatible on this device !!!!!",1,0,16.0.0,2025-07-25 14:56:29,114,0.453,sadness,63.86500000000004,False,False,14,0.6272023604968496,11.0,update compatibility issues,True
5d2a7b58-6384-4201-98e4-5ab5d9976d06,A Google user,Very fun game!,5,0,29.0.1,2025-07-25 14:39:24,14,0.5974,joy,90.99000000000004,False,False,-1,0.0,,Unknown,False
4b3b8fb6-40e3-4279-b595-5c02a119dcfb,A Google user,lots of fun,5,0,29.0.1,2025-07-25 14:23:33,11,0.5106,joy,119.19000000000003,False,False,18,0.45341867135230246,15.0,fun and entertainment,False
6784f1e8-17fa-456b-8117-250e1636c61b,A Google user,it is quite fun playing,5,0,29.0.1,2025-07-25 14:09:31,23,0.688,joy,100.24000000000002,False,False,19,0.9252964137098086,16.0,enjoyable gameplay,False
10a854fd-63ce-442e-9667-461f73e20d40,A Google user,I was enjoying township level 46. no option to disagree to you're new terms so I'm uninstalling.,3,0,29.0.1,2025-07-25 13:52:44,96,-0.1027,joy,73.79573529411766,False,False,8,1.0,5.0,township gameplay & spending,False
c8c92fbf-01c5-4e75-84a9-2dfb5704bcca,A Google user,fun game,5,0,29.0.1,2025-07-25 13:46:59,8,0.5106,joy,120.20500000000001,False,False,34,0.8389771346215289,30.0,fun action game,False
a5fff11f-7f2e-467d-b33e-667998ef2e86,A Google user,game was different than what was advertised,1,0,28.1.2,2025-07-25 13:37:32,43,0.0,surprise,66.7871428571429,False,False,0,1.0,0.0,misleading advertisements,False
22c01332-f62b-4f61-bb3c-f6ac32b5d758,A Google user,nice,5,0,,2025-07-25 13:11:58,4,0.4215,neutral,121.22000000000003,False,False,2,1.0,1.0,positive feedback,False
714c08c0-448c-4b42-a286-e0fab0ba2a9c,A Google user,"false advertising - the game that I got as an ad barely exists in this. It came up 2-3 times while playing the larger game, but definitely not a central part. it's a time-waster and good for passing time while bored if you need (helped with some long flights - you can play most of it offline). the main component is creating a town with various factories, farms, features - and a big side-component is playing a ""match 3"" game. everything about the game is fine - but addictive. uninstalled.",1,0,,2025-07-25 13:05:57,492,0.9232,neutral,72.3142093023256,False,True,0,1.0,0.0,misleading advertisements,False
8627b012-1236-44d5-82a4-b57954d7c76e,A Google user,"I started playing due to another game and got hooked. now it's my primary game that I look forward to playing in the morning. my son helps, he really likes feeding animals and planting crops, but gets super excited for new buildings. I do, too. Fun. Addictive, especially now that I'm really constructing a town vs just laying stuff down anywhere.",5,0,29.0.1,2025-07-25 12:55:37,347,0.9555,joy,69.63232786885246,False,True,22,0.2191926959332718,19.0,game addiction,False
846ab5e8-40ff-4581-9142-1cefc1b7afc8,A Google user,"Just keeps getting worse. Now they FORCE arbitration like some creepy CEO. I wish it was just a city manager. Nope, it's one of those""just cram in all the mini games"" types.",1,0,29.0.1,2025-07-25 12:41:10,173,0.2732,disgust,82.39000000000001,False,False,-1,0.0,,Unknown,False
879e019e-6ecb-4c0c-8fa2-45d67c4f1f25,A Google user,great game except the stages are difficult,5,0,29.0.1,2025-07-25 12:35:45,42,0.3818,joy,66.7871428571429,False,False,-1,0.0,,Unknown,False
840fbcba-6013-464d-9762-a7922f8081f6,A Google user,"I came back after a long while. However, new added things (extra in-games) are not interesting. Sorry but uninstalled again...",2,0,29.0.1,2025-07-25 12:35:28,126,-0.1326,sadness,73.16833333333334,False,True,53,0.8529676185906869,44.0,app updates and changes,True
a61d94d6-5e45-4a1a-8949-9f0efbc3a322,A Google user,nice game,5,0,,2025-07-25 12:27:00,9,0.4215,joy,120.20500000000001,False,False,3,1.0,2.0,positive game feedback,False
89944bf4-ca41-41c3-a282-baa9f2b0c1e2,A Google user,good game,5,0,29.0.1,2025-07-25 12:12:09,9,0.4404,joy,120.20500000000001,False,False,4,0.5711174752379541,2.0,positive game feedback,False
7a85a7cb-84aa-4068-8a1c-b64ee664fa2e,A Google user,Fun and addicting,5,0,29.0.1,2025-07-25 12:03:48,17,0.5106,joy,62.79000000000002,False,True,58,0.9498170642943349,46.0,addictive fun,False
739ae9ad-da4f-48d8-a920-cca9e97180ba,A Google user,good,5,0,29.0.1,2025-07-25 12:00:30,4,0.4404,neutral,121.22000000000003,False,False,1,1.0,1.0,positive feedback,False
e18ed51a-2852-4c62-98aa-fc5ecc2b6120,A Google user,Fun and ... addicting!,5,0,29.0.1,2025-07-25 11:58:12,22,0.5562,joy,62.79000000000002,False,True,58,0.9849892845566806,46.0,addictive fun,False
f473b307-f496-4339-b2d1-fb8dc948cb70,A Google user,"it's amazing! the farm music, the -the-i c can't explain it!!",5,0,28.1.2,2025-07-25 11:49:07,61,0.6884,surprise,80.30636363636367,False,False,10,0.6764914995991234,7.0,farm & farming experience,False
0456863f-799d-443d-9a38-66331c52c8e8,A Google user,grate the Best of all,4,0,,2025-07-25 11:48:01,21,0.6369,neutral,117.16000000000003,False,False,41,0.2603381160553909,35.0,top praise,False
e927a025-42ca-4702-873c-9e9a8cdd845b,A Google user,Really fun game with lots of different things to do. So happy about it being completely ad free!,5,0,29.0.1,2025-07-25 11:44:10,96,0.9217,joy,75.50000000000003,False,False,0,1.0,0.0,misleading advertisements,False
a63bf61f-77f2-444a-882d-dfca0715e628,A Google user,great,5,0,29.0.1,2025-07-25 11:41:50,5,0.6249,joy,121.22000000000003,False,False,51,0.9450413807039004,1.0,positive feedback,False
