id,user,text,rating,likes,app_version,date
7afbff88-403a-4032-8d43-f8a15fc611ee,A Google user,OK,5,5,3.8.0,2025-07-25 18:17:11
0ed75e5e-91a6-49de-b55a-d15e1f9b0a01,A Google user,cool,5,1,,2025-07-25 17:59:20
3f4f89c2-991c-4de8-a2b4-0d8fd87dd427,A Google user,very good game,5,0,3.9.0,2025-07-25 17:47:07
b0d9a6a1-f637-4dd1-aa5e-17b84601d2d8,A Google user,:')هههههههه,5,0,3.9.0,2025-07-25 17:44:10
028a32f1-fdc2-4211-93fb-10db6566cd44,A Google user,"It,s Very Very Nise",5,0,3.9.0,2025-07-25 17:42:20
72b18f49-b3e7-4ed1-a12e-ca971c070aa5,A Google user,best game,5,0,,2025-07-25 17:33:52
ba603e5f-36ee-4b69-b709-a886dcce5111,A Google user,a nice game has good events,5,0,3.9.0,2025-07-25 17:33:44
591846bc-40e5-428b-86f3-f293dce4fe2e,A Google user,good 👍,5,0,3.9.0,2025-07-25 17:33:11
ee647bb6-a7d8-455a-b977-8a002fd1ad91,A Google user,👎💩,1,0,,2025-07-25 17:18:22
27e8ad03-55e8-4473-ad32-05fc83ff068a,A Google user,the good,5,0,3.1.0,2025-07-25 17:15:35
b983cee4-86b8-4b38-9192-88bebaa95a2e,A Google user,Velmi dobra hra,5,0,0.16.0,2025-07-25 17:09:13
bd553046-ec5e-4004-a1f7-90bd766b560f,A Google user,just don't hit the same like it used to. wish it had controller support like most of the other shooters on mobile,2,0,3.9.0,2025-07-25 17:03:47
bf419dab-05aa-41d2-8d26-59f0db8dba81,A Google user,I love PUBG mobile,5,0,3.9.0,2025-07-25 16:33:42
686f3d5d-946e-4eb3-aa4e-103d76e1d66e,A Google user,actually ik playing this game since I'm 16 years old(from season 2/royal pass 10). yet I couldn't move to another game batter than this. but its little less (fancy) than old days. anyway this is awesome.,5,0,3.9.0,2025-07-25 16:26:52
51d0b4e6-daa8-4544-aa8e-e8a3d14aef7a,A Google user,good,5,0,3.9.0,2025-07-25 16:21:41
04039428-5fba-4b53-9f2b-04f291736d4f,A Google user,"I love everything about the game.. like the graphics , movement and how fun is is for me ❣️💪🏻😎🪖",5,0,,2025-07-25 15:55:31
837abb8e-f64c-4ab5-8071-e1a81e8c5d6d,A Google user,new update,5,0,,2025-07-25 15:38:55
1f377ce2-65a0-4493-ac63-4512a6d6aa74,A Google user,My favorite game !!!!,5,0,,2025-07-25 15:29:05
cf6e5504-b75d-45bf-b4f5-f6d3e6dfa076,A Google user,"this is the best mobile game I have ever played there is just a similar problem when spinning for a glacier m416 it's really hard to get and please they should try and enable sliding in battle royale which will make the game more advanced like ""call of duty"" please this is my only challenge on this game",5,0,3.9.0,2025-07-25 15:17:21
27887316-ea55-4d3e-842b-911c63191be3,A Google user,Nice,5,0,3.9.0,2025-07-25 15:16:01
9044c267-0e45-4b87-bed0-8a2d937fe320,A Google user,The best game I've ever played.,5,0,,2025-07-25 15:06:43
ce8085e3-9c4c-4571-bbaf-af7bfca2fd8f,A Google user,brilliant 👏 all round good get yourselves in Ranked matches,5,0,3.9.0,2025-07-25 14:59:26
a5f47e87-05d0-40a3-90db-dbb2d74ee99f,A Google user,Amazing game. Please add double pistol,5,0,3.9.0,2025-07-25 14:59:23
4eb1b9e5-bcb3-4d42-9bf5-817900425771,A Google user,"I love this game. I play 24/7 my whole family, my wife, kids,mom,brother, best battle royal game ever. But we need to slow down on the events and focus more on the BR aspect. This game is awesome and the most realistic tpp and fpp shooter you will ever download. with continuous updates and new features, you will never stop loving this game. There is always something new to enjoy and master each season. GG'S hope yo see ya on the battlefield.",5,104,3.9.0,2025-07-25 14:53:04
f12976c9-4a63-43e8-a0e3-e7dd2130c655,A Google user,ARY SATH ZYADTI HOI HAON YAH JO NEW UPDATE AYI HAIN OS MAON NY EVENT PAR LAND KOYA MAIN EVENT MAIN 12 KILL KIYA TO MOJY KOSI MAR DOYA EVENT MAIN TO MAON SOLO KHEL RHA THA MPJY RECOLL NAHI MIPA 🥹🤡,5,0,3.9.0,2025-07-25 14:35:40
5d143264-e0a1-4cd6-92dd-16b2f27374be,A Google user,My experience is better because I am playing pub g for almost 4-5 years But I have faced MS problem every time.So that's why pub g mobile is not better In this day.The loss of Pub g mobile is not better so keep it More Stable MS and also Smooth Farme rate(FPS).,3,6,,2025-07-25 14:30:20
abfc181e-ef99-485f-9a35-887dc077b463,A Google user,pubg was so bonda game it is noob game but free fire was so great game fore mobile pubg💩💩💩💩😆😆😆,1,0,,2025-07-25 14:14:51
757fa461-d7a6-4756-89a9-4499a0a813c9,A Google user,this is the best game of all the time ❤️,5,0,3.9.0,2025-07-25 14:02:19
4f4ae6dc-676f-442a-a0a3-4cf469550650,A Google user,nice,2,0,,2025-07-25 13:55:17
086a389a-79f6-43df-ab97-83f87da3d209,A Google user,"I'm a PUBG player .. I gave all stars.. cause I love it'. .. this is my favorite game..and a part of my life, I already spends a lot of time of my life in this game ♥️... I think it's one of the lagendary item of playstore...tnx for this masterpiece 🙏.",5,0,3.4.0,2025-07-25 13:50:08
4db81f26-ffab-4bf3-b531-c9603faca948,A Google user,there Is no reason why should hate pubg If you do hate it go play your little kids games.,5,0,,2025-07-25 13:49:41
91b669ce-1b6b-437c-be53-38b5b9ae0c11,A Google user,Game is good but unfortunately now (3GB ram or 4GB ram) mobile can't paly the game very well. it should be good for low ram mobile. otherwise they won't play it.,3,0,,2025-07-25 13:46:53
e1a6b247-1b79-4461-9195-9cab6510a182,A Google user,wonderfull,5,0,3.9.0,2025-07-25 13:42:03
1300703e-6dc3-42ac-b018-d048c8735f09,A Google user,Plz pubgmobile team give me m416 glechear plZ,5,0,3.9.0,2025-07-25 13:39:07
7228d9b8-98b5-4189-b43e-c0fea74f0d7a,A Google user,feel proud to be player of PUBG mobile,5,0,,2025-07-25 13:36:18
e3f939fa-09c2-4e66-bc1c-203aa30c7913,A Google user,at least give me epic skin mummy,5,0,2.0.0,2025-07-25 13:31:10
7aecf839-157a-4f50-8513-74e1cdaea5d7,A Google user,👍👍👍👍,5,0,3.9.0,2025-07-25 13:30:01
7ae5fcc0-50bb-4a69-8c78-a9a4b1bde877,A Google user,wawo nice game,5,0,3.9.0,2025-07-25 13:26:58
0263247c-6b72-4ba2-934f-aa0e4241d0e9,A Google user,very nice and fantastic,3,0,3.9.0,2025-07-25 13:18:33
1181ac4e-ecf6-40cd-8bbc-3708846e6555,A Google user,good game🎮,5,0,3.9.0,2025-07-25 13:15:10
b591251b-1b7d-4558-93aa-22fc7e3c8e88,A Google user,300 dollars for items that cost 20 dollars in others,1,0,3.9.0,2025-07-25 13:03:25
6bd7ba8e-78d6-4f33-9925-82e3ee64f581,A Google user,nice event 3.9 update,1,0,,2025-07-25 13:02:34
57020979-0ddf-4e30-b3aa-cd5cd14b304a,A Google user,Nice,5,0,,2025-07-25 13:01:24
13835320-ce54-46a8-b403-109161955249,A Google user,Very good,5,0,3.9.0,2025-07-25 12:53:14
01304a70-f88b-4def-985f-6d31bd8ebe87,A Google user,it is very crazy and entertainer. you should play once in your life.,5,0,,2025-07-25 12:47:06
c7065c5c-a98a-413e-b9d6-a1ca6121d3e3,A Google user,fantastic,5,0,3.9.0,2025-07-25 12:38:39
00df1b02-c395-4ca9-82d4-50eda0992bef,A Google user,this game is trash,1,0,3.9.0,2025-07-25 12:36:57
02cb7b73-08db-4b01-9d1d-1d476e9c92cc,A Google user,"try it,it's no joke,it's very nice",5,0,3.9.0,2025-07-25 12:35:21
5a5491f1-d789-4e0e-a09c-bf9e0d2119dd,A Google user,Miss u pubg 😢,5,0,,2025-07-25 12:34:34
4417bca1-8d52-496b-8201-c252ec1a745b,A Google user,i love this,5,0,3.9.0,2025-07-25 12:27:11
