id,user,text,rating,likes,app_version,date
0943e995-8d6e-4ab5-bbc0-d8fce5cf266a,A Google user,good game,5,0,,2025-07-25 16:20:10
9ff0241a-c442-4460-b20a-7b7865418795,A Google user,installed it on MI Note 9. when i try to open the game it closes. I will give 5 star if u make it work.,1,0,8.0.3,2025-07-24 05:12:56
5203cc0a-dedc-4819-81f8-1be399044db2,A Google user,"Even with ads and some minor issues on 21:9 screens, it's still a way better version than the ""remake"".",5,0,8.0.3,2025-07-22 23:24:48
5fcac99f-a4e6-498e-97c3-5892e0cb3251,A Google user,Good,3,0,,2025-07-22 10:45:16
9e755508-0844-4c0c-a0a1-c5d2938ca959,A Google user,"I play AB2, but I'd still like to finish all levels of AB before it goes away.",5,0,8.0.3,2025-07-06 18:24:20
43f1334d-83b3-4bae-9785-9ad68411c8ca,A Google user,cant play it keeps saying it's meant for older phones any idea how to fix this?,2,0,8.0.3,2025-06-29 13:09:23
faa6f46c-66ed-4385-a20f-a7f2a7023dd7,A Google user,Best game on Google play!,5,0,8.0.3,2025-06-11 22:54:59
d2f5da47-aa81-4ad4-b54f-8746e3626386,A Google user,I just love this game,5,0,1.6.3,2025-05-29 02:40:13
b55c79f5-fbd2-4efb-9f12-aa8cacf115c0,A Google user,1# coolest game,5,1,8.0.3,2025-05-13 04:51:19
951f42e2-9bc5-462f-9151-19aafd52786d,A Google user,classic!,5,1,8.0.3,2025-05-08 14:21:36
6e06b685-a363-4af3-a2ac-6e1548eaf881,A Google user,great fun,5,0,8.0.3,2025-05-06 16:03:50
6e072ec4-c62c-40c4-9599-58e83351e665,A Google user,bring it back fr,5,1,,2025-05-02 00:00:28
c4b01b2c-84b1-44cc-af89-d26539c245de,A Google user,I bought angry birds back in the day. How can I restore my purchase.,3,1,8.0.3,2025-04-25 21:58:51
11238a54-ea09-4a24-8fbb-71e24c872cdf,A Google user,Years of fun.,5,0,8.0.3,2025-04-23 13:52:00
c6cebc20-d8be-47a2-ad44-2b3f51ace2f1,A Google user,"it's a fine game, free with ads",4,0,,2025-04-20 13:15:19
fe8d536d-659b-40c9-9de6-6b30590a92ae,A Google user,Delisting paid purchases is anti-consumer and anti-preservation.,1,1,,2025-04-09 18:55:33
63971324-7342-44ac-ba15-3f3f693d8633,A Google user,hardest game I've ever played. how do I get better.,1,0,8.0.3,2025-04-07 06:37:01
025bd4c0-0ab2-44c3-b7ef-7475f2b42d51,A Google user,"Not sure what's going on, I load the game and it force terminates before we even get the main menu. Was one of my favorite games since my HTC Desire HD in 2011 and yes, yes there are ads (not that I remember that many on that HTC).",2,96,8.0.3,2025-04-05 05:21:23
bbf41564-9964-4bd1-8d8c-b9e5cff139da,A Google user,perfect,5,0,8.0.3,2025-04-03 15:45:08
8bd3df1b-b1e2-473e-8b7a-9329bd9ab68e,A Google user,gooooood,5,0,1.6.1,2025-03-31 02:45:48
e29a1c10-0629-4203-894f-5ca349bccaec,A Google user,good game,5,0,8.0.3,2025-03-31 01:55:09
b173a934-db96-434f-b55e-55a04e44b269,A Google user,Classic.,5,0,8.0.3,2025-03-27 16:46:10
02e7860b-6aee-4bf8-861d-c955e4749e47,A Google user,I can still play in big 2025 LOL,5,0,,2025-03-24 12:07:52
135a6364-927a-4d9e-8fd1-ae4989c03b66,A Google user,I'm launching to some fun,5,0,8.0.3,2025-03-22 18:42:20
6cbae7a1-f14f-4d17-bde7-1073bd9df0be,A Google user,amazing game!! don't ask me how I got in 2025 >=<,5,0,8.0.3,2025-03-16 02:01:52
0b26983b-3548-4960-b375-9a4aecf761f9,A Google user,Somehow still works decently in 2025,5,0,8.0.3,2025-03-13 15:45:54
0f6d97c4-b0bf-4807-90b4-14348c23f2ea,A Google user,Love it!,5,0,8.0.3,2025-03-11 02:34:26
32c5bf6b-3a07-4ec4-bf65-a79e91d4f74a,A Google user,Great as always!,5,0,8.0.3,2025-03-06 06:14:15
9b3c774a-f5d3-43b5-91a4-e2049313b638,A Google user,Good,5,0,8.0.3,2025-03-05 18:54:26
d97bf0f3-82aa-459d-803d-7f1bd0786971,A Google user,Classic game wish could play it but Can't play on 24 ultra 😤 and I paid for it not change over a year this why stop buying mobile games,1,2,8.0.3,2025-02-25 12:36:40
243ee206-ea49-4707-9633-12b7bce72745,A Google user,Only gonna say one thing It's the classic and i love it ❤,5,0,,2025-02-23 05:40:37
0a29dbb9-0f36-4f57-9b36-bc4c5b675a5a,A Google user,HAHA I still have the game even if it is unlisted but saving doesn't work who else has the game?,5,1,8.0.3,2025-02-23 00:34:29
c4be8a2b-2b8e-4931-b31e-9c51995b6417,A Google user,Play every morning with my coffee when app functions,5,0,8.0.3,2025-02-22 07:14:40
7397820d-7c04-442b-b992-213d3675b2bf,A Google user,Bring this back on playstoreee,4,0,,2025-02-21 10:20:38
3893487a-feb2-4b00-a86b-d456a7a8d11b,A Google user,Dang it's been 6 years since this game got removed from the app store,5,0,,2025-02-15 23:30:09
c38de168-c638-4335-9f64-030d41254b7a,A Google user,Not compatible with S25?! Why?,1,1,8.0.3,2025-02-11 14:32:48
ad84f3be-3e3f-406e-a442-fad1d8a55d1e,A Google user,Keeps going out of the game please fix the issue,5,0,,2025-02-04 08:57:41
e193965e-b344-4e83-842f-7e72ea3fa21b,A Google user,I wish it will keep going,5,0,8.0.3,2025-02-02 19:33:15
ea2655e6-b454-4553-811a-1b170ca2ef7c,A Google user,Lovely game I have been playing this since last 10 years. Never had a issue.,5,0,,2025-01-27 02:03:03
c12cb8c3-20bb-473e-9af7-3e3e7b89beec,A Google user,This game is the best version ever but it crashes alot.,5,0,,2025-01-19 15:12:10
e1c9048d-403a-4f9a-aa12-c02767c4bc53,A Google user,Challenging and entertaining than the 2nd version. Recommend playing this!,5,0,8.0.3,2025-01-03 10:16:48
58f26839-9859-4c78-806b-561339c075d7,A Google user,Best thing ever,5,0,8.0.3,2024-12-28 19:07:35
f4e346c9-64ce-4896-ad7e-1472516e8b96,A Google user,The best mobile game🎉🎉🎉,5,0,8.0.3,2024-12-27 03:03:57
920c6da3-e555-48e4-a70c-6556c23e0cf3,A Google user,I love this game l play for hrs,5,0,8.0.3,2024-12-22 12:06:24
d8ccd919-b77f-48c3-9b8d-f083dca170e5,A Google user,One of the best classic games ever.,5,0,8.0.3,2024-12-18 19:43:20
33d1d5f0-a6d4-4cb6-97da-7d0b0bb8005b,A Google user,i like the birds and i like this app because the birds are angry,5,0,7.8.0,2024-12-18 08:46:50
a6732a6f-731e-4973-b118-c8be81ed3eb0,A Google user,Crashes every time I open the app now,1,2,8.0.3,2024-12-14 15:42:31
f72d2993-fc8e-4056-9dc8-fd635aebaca0,A Google user,"Idk how I'm playing this game. It's good game, sadly it got taken away.",5,0,8.0.3,2024-12-09 17:56:34
6c9211f8-ce41-4e7e-9d80-536385575263,A Google user,Crashes at startup every timr.,1,2,8.0.3,2024-12-06 19:57:19
