merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
App Crashes and Ads,75,-0.139364,56.16,83.30227712214187,0.16,0.05333333333333334,True
App Crashes and Stability,272,0.024604779411764706,96.00735294117646,77.80867740505292,0.6691176470588235,0.12867647058823528,True
Customer Satisfaction,300,0.5255613333333333,15.633333333333333,55.59452684603589,0.0,0.006666666666666667,False
Enjoyable Entertainment,316,0.47959367088607596,23.996835443037973,83.80330490796648,0.0,0.17088607594936708,False
Game Compatibility Issues,429,0.1457951048951049,113.7016317016317,78.3932482093078,0.06293706293706294,0.0979020979020979,True
Mixed Excitement,683,0.3708336749633968,12.0,79.57508718897225,0.0014641288433382138,0.0014641288433382138,False
Negative Experience,172,0.027231395348837215,33.848837209302324,91.33100094570511,0.0,0.011627906976744186,True
Other,1610,0.2163345341614907,89.97267080745341,83.1136959285151,0.09130434782608696,0.09875776397515527,False
Positive Game Feedback,708,0.5493364406779662,30.48728813559322,99.96041929889296,0.0,0.00847457627118644,False
Preference for Original App,435,0.33167149425287357,26.25977011494253,95.13466499339566,0.0022988505747126436,0.022988505747126436,False
