merged_topic_label,total_reviews,avg_vader_sentiment,avg_text_length,avg_readability,bug_keyword_rate,request_keyword_rate,pain_point_flag
Best City Building Game,260,0.5364196153846154,111.1923076923077,70.7544856793165,0.023076923076923078,0.16923076923076924,False
Enjoyable Experience,181,0.46468011049723756,26.983425414364643,59.427678890815585,0.0055248618784530384,0.27071823204419887,False
In-Game Currency & Rewards,2399,0.24785669028761984,149.20925385577323,75.67004207129887,0.0712796998749479,0.17340558566069195,False
Mixed Positive Reactions,142,0.3704352112676056,13.161971830985916,64.4147488778827,0.0,0.0,False
Negative Game Reviews,380,0.29258,26.776315789473685,92.73704073210224,0.0,0.013157894736842105,False
Positive Feedback,476,0.4372703781512605,7.785714285714286,90.16600690276113,0.0,0.0021008403361344537,False
Positive Game Experience,532,0.5532524436090226,20.31203007518797,100.48387653669164,0.0018796992481203006,0.011278195488721804,False
Positive Game Feedback,349,0.26973581661891116,76.88825214899714,85.42666327898819,0.18911174785100288,0.11461318051575932,False
Positive Reactions,193,0.6071207253886011,12.341968911917098,80.42825412548441,0.0,0.0,False
Server issues,88,0.04514090909090909,71.86363636363636,73.83697041822786,0.03409090909090909,0.03409090909090909,False
